Date,Spread,GOLDBLN,GOLDHAR,Spread_rolling_std,Hedge ratio,Position,Leg1_position,Leg2_position,dailypnl,cumpnl
2018-01-01,5.932888495428415,1303.46,1296.5,3.2266126498910674,1.0007922186691645,-1.0,-1.0,1.0007922186691645,0.004607630603157558,0.004607630603157558
2018-01-02,0.024183211125091475,1313.1,1312.05,3.217073775190492,1.0007818427566593,-1.0,-1.0,1.0007818427566593,-0.0002326473101424277,0.00437498329301513
2018-01-03,0.3741270060131683,1316.26,1314.9,3.1325836379727545,1.0007497703201664,-1.0,-1.0,1.0007497703201664,-0.0015351936076440547,0.0028397896853710755
2018-01-04,2.3775084729520586,1317.88,1314.5,3.1342204172015364,1.0007626409486863,-1.0,-1.0,1.0007626409486863,0.0008944973691578963,0.003734287054528972
2018-01-05,1.1995004888003677,1319.36,1317.15,3.1346193549291077,1.0007671863578176,-1.0,-1.0,1.0007671863578176,0.002498824997199787,0.006233112051728759
2018-01-08,-2.065629851599624,1318.87,1319.95,3.1224307530114475,1.000746717566271,-1.0,-1.0,1.000746717566271,-0.0010837722060117539,0.005149339845717005
2018-01-09,-0.6238215934224627,1311.35,1311.0,3.122292434279976,1.000742808232969,1.0,1.0,-1.000742808232969,-0.0009142008695554819,0.004235138976161523
2018-01-10,-1.801956898711751,1318.91,1319.75,3.119120313947715,1.0007288932742655,1.0,1.0,-1.0007288932742655,-0.0008797441971300645,0.003355394779031459
2018-01-11,-2.9692913106325705,1321.05,1323.05,3.1158087768041822,1.000732618805512,1.0,1.0,-1.000732618805512,0.004710590479159126,0.008065985258190585
2018-01-12,3.23954114657613,1331.02,1326.8,3.1189112797562357,1.0007389650689056,1.0,1.0,-1.0007389650689056,0.007437904764767023,0.015503890022957607
2018-01-15,13.068743763434895,1340.92,1326.8,3.214983726593478,1.000792324567806,-1.0,-1.0,1.000792324567806,0.009650592479040834,0.02515448250199844
2018-01-16,0.21380819497312586,1335.11,1333.85,3.2077317884142547,1.0007843399220504,0.0,0.0,-0.0,0.0,0.02515448250199844
2018-01-17,-0.9934877561158828,1335.69,1335.65,3.203451881942815,1.000773771389298,-1.0,-1.0,1.000773771389298,0.0021166790859254675,0.02727116158792391
2018-01-18,-3.813038268319133,1329.41,1332.2,3.212278224668256,1.0007679314429658,1.0,1.0,-1.0007679314429658,0.0009731022646410734,0.028244263852564983
2018-01-19,-2.520602200024541,1333.45,1334.95,3.2163070376726135,1.0007645246638635,1.0,1.0,-1.0007645246638635,0.0020841831833669855,0.030328447035931967
2018-01-22,0.23664872619428934,1333.88,1332.6,3.198059423449362,1.0007829440745954,1.0,1.0,-1.0007829440745954,0.0019706455007013875,0.03229909253663336
2018-01-23,2.860723884074332,1337.31,1333.4,3.198879713972262,1.000786917741057,-1.0,-1.0,1.000786917741057,0.0037280421491493743,0.03602713468578273
2018-01-24,-2.051080094875715,1352.7,1353.7,3.200806324832444,1.0007764498004548,-1.0,-1.0,1.0007764498004548,-0.003925448029761696,0.03210168665602103
2018-01-25,3.2516598391960088,1359.26,1354.95,3.2022202889866507,1.0007810916718727,1.0,1.0,-1.0007810916718727,-0.003577581838781162,0.02852410481723987
2018-01-26,-1.6174249553755544,1352.59,1353.15,3.203328843246488,1.0007814543512363,-1.0,-1.0,1.0007814543512363,0.0036127609101379472,0.03213686572737782
2018-01-29,-6.483339095253541,1338.4,1343.85,3.228315568768851,1.000768939312612,1.0,1.0,-1.000768939312612,0.0006750255348487156,0.032811891262226535
2018-01-30,-5.550953734462837,1340.35,1344.9,3.245497912374098,1.0007442588552775,1.0,1.0,-1.0007442588552775,0.0008732019334781788,0.033685093195704716
2018-01-31,-4.361488080499157,1341.67,1345.05,3.2585423402275686,1.0007297037883345,1.0,1.0,-1.0007297037883345,0.0037292294854616745,0.03741432268116639
2018-02-01,0.6261959166265569,1342.98,1341.35,3.2430099243357176,1.0007483535865909,1.0,1.0,-1.0007483535865909,-0.0016232278532676506,0.03579109482789874
2018-02-02,-1.5510835910965852,1330.58,1331.15,3.241253433606685,1.0007370195628564,-1.0,-1.0,1.0007370195628564,-0.0014724737844870684,0.03431862104341167
2018-02-05,0.408278116902693,1334.99,1333.6,3.2404759313989984,1.0007361441834863,1.0,1.0,-1.0007361441834863,-0.004027060692136668,0.030291560351275004
2018-02-06,-4.969520138376311,1327.41,1331.4,3.243337572583809,1.0007357068787563,-1.0,-1.0,1.0007357068787563,-0.0013369813640159408,0.028954578987259064
2018-02-07,-3.181550125653075,1322.45,1324.65,3.23723101238309,1.000740988280416,1.0,1.0,-1.000740988280416,0.0021562450470331476,0.03111082403429221
2018-02-08,-0.3111544163330109,1316.11,1315.45,3.236838426043472,1.000738267829513,1.0,1.0,-1.000738267829513,-0.001130851907228935,0.029979972127063274
2018-02-09,-1.808421483973916,1313.27,1314.1,3.231683238082352,1.0007445563381585,1.0,1.0,-1.0007445563381585,0.002489265500884362,0.032469237627947636
2018-02-12,1.4508710308109585,1324.74,1322.3,3.2320981795658805,1.0007480367308395,1.0,1.0,-1.0007480367308395,0.001382977947120233,0.033852215575067866
2018-02-13,3.2775332766236716,1329.63,1325.35,3.2367056349463716,1.0007563788609624,-1.0,-1.0,1.0007563788609624,-0.005450034285859629,0.02840218128920824
2018-02-14,10.529826573155333,1347.82,1336.25,3.2883504692930883,1.0007784272605011,-1.0,-1.0,1.0007784272605011,0.009254194456879998,0.03765637574608824
2018-02-15,-1.7944796298104393,1351.7,1352.45,3.290841824237353,1.0007722870566826,0.0,0.0,-0.0,0.0,0.03765637574608824
2018-02-16,3.04784321432021,1356.19,1352.1,3.2845305148892363,1.0007707690153687,1.0,1.0,-1.0007707690153687,-0.005994735250960503,0.031661640495127735
2018-02-19,-5.048568197574468,1348.06,1352.1,3.295787663624342,1.0007459272225239,-1.0,-1.0,1.0007459272225239,-0.00035050960898909585,0.03131113088613864
