Date,Spread,CRUDOIL,OILWTXI,Spread_rolling_std,Hedge ratio,Position,Leg1_position,Leg2_position,dailypnl,cumpnl
2019-03-08,-0.06463537291649857,56.07,56.07,0.728802626389181,1.0011527621351257,1.0,1.0,-1.0011527621351257,-1.4802724046558344e-05,0.07030288655662241
2019-03-11,-0.06577432235619796,56.79,56.79,0.7288089734623426,1.0011582025419299,1.0,1.0,-1.0011582025419299,-1.6315584320193612e-06,0.07030125499819039
2019-03-12,-0.06612232692146591,56.87,56.87,0.7288206085641407,1.0011626925781865,1.0,1.0,-1.0011626925781865,-2.8418193839970657e-05,0.07027283680435041
2019-03-13,-0.06791106875184738,58.26,58.26,0.728835644806246,1.0011656551450712,1.0,1.0,-1.0011656551450712,-7.002734307842706e-06,0.07026583407004257
2019-03-14,-0.06848707709507096,58.61,58.61,0.7288508400461761,1.0011685220456419,1.0,1.0,-1.0011685220456419,1.7943522284211838e-06,0.070267628422271
2019-03-15,-0.06854155524446526,58.52,58.52,0.728865961768016,1.0011712500896184,1.0,1.0,-1.0011712500896184,-1.1408280093685302e-05,0.0702562201421773
2019-03-18,-0.06937194136745717,59.09,59.09,0.7288813707160745,1.0011740047616764,1.0,1.0,-1.0011740047616764,1.1920847131593505e-06,0.07025741222689047
2019-03-19,-0.06946482688074695,59.03,59.03,0.7288967426868745,1.0011767715886963,1.0,1.0,-1.0011767715886963,-2.3922173580138983e-05,0.07023349005331034
2019-03-20,-0.07101309207579476,60.23,60.23,0.728912635979681,1.0011790319122662,1.0,1.0,-1.0011790319122662,-0.00248555938937294,0.0677479306639374
2019-03-21,-0.22032933638933372,59.83,59.98,0.7290520812392377,1.0011725464553074,1.0,1.0,-1.0011725464553074,-2.0915031414273783e-05,0.06772701563252313
2019-03-22,-0.21885827131085023,58.89,59.04,0.7291887155797693,1.0011662986333139,1.0,1.0,-1.0011662986333139,0.0016929358246788075,0.06941995145720194
2019-03-25,-0.11858071400974524,58.77,58.82,0.7292297239511886,1.0011659420946915,1.0,1.0,-1.0011659420946915,0.0008447730478279153,0.07026472450502985
2019-03-26,-0.07001459418635392,59.94,59.94,0.7292443829307799,1.001168077981087,1.0,1.0,-1.001168077981087,1.032835051678442e-05,0.07027505285554664
2019-03-27,-0.06942927585118497,59.41,59.41,0.7292577865002249,1.0011686462859988,1.0,1.0,-1.0011686462859988,2.1637955135475184e-06,0.07027721665106018
2019-03-28,-0.06935382202221518,59.3,59.3,0.7292708677544085,1.0011695416867152,1.0,1.0,-1.0011695416867152,-1.6566863690401293e-05,0.07026064978736977
