Date,Spread,LCPCASH,LTICASH,Spread_rolling_std,Hedge ratio,Position,Leg1_position,Leg2_position,dailypnl,cumpnl
2018-01-01,994.2481399525996,7207.0,20096.0,301.5067672369275,0.30915365545618034,0.0,0.0,-0.0,-0.0,-0.0
2018-01-02,936.5183509690032,7160.75,20112.0,301.26631006598103,0.3094785028356701,0.0,0.0,-0.0,0.0,0.0
2018-01-03,916.4714077705212,7101.0,19963.0,300.8818692472716,0.3097995587952451,0.0,0.0,-0.0,0.0,0.0
2018-01-04,970.4448109309287,7145.75,19910.0,299.925495444224,0.3101609838809177,0.0,0.0,-0.0,-0.0,0.0
2018-01-05,863.8188229676243,7078.5,20015.0,298.61050296235675,0.3105011829643955,0.0,0.0,-0.0,0.0,0.0
2018-01-08,857.3577338470677,7080.0,20020.0,297.68654067564034,0.31082129201563097,0.0,0.0,-0.0,0.0,0.0
2018-01-09,844.9888753702307,7059.5,19976.0,297.47815831565066,0.3110988748813461,0.0,0.0,-0.0,0.0,0.0
2018-01-10,856.7801699444353,7112.75,20092.0,297.5143530292312,0.3113662069508045,0.0,0.0,-0.0,-0.0,0.0
2018-01-11,795.7435771590553,7102.75,20240.0,297.571546852844,0.31161098927079767,0.0,0.0,-0.0,-0.0,0.0
2018-01-12,743.1004649359566,7074.25,20302.0,297.51313432967055,0.31184856344517997,0.0,0.0,-0.0,0.0,0.0
