Date,Spread,EIAEBRT,BFO1MEU,Spread_rolling_std,Hedge ratio,Position,Leg1_position,Leg2_position,dailypnl,cumpnl
2018-01-01,0.9788471376962917,66.73,66.61,0.6404799105410818,0.9871063333178759,-1.0,-1.0,0.9871063333178759,-0.0026541286592477254,-0.0026541286592477254
2018-01-02,1.141817151161277,66.65,66.35,0.6400367579394659,0.987312476998323,-1.0,-1.0,0.987312476998323,-0.000892076881903972,-0.0035462055411516974
2018-01-03,1.191997460944691,67.85,67.5,0.6395033801536193,0.98752596354156,-1.0,-1.0,0.98752596354156,-0.004923278442215014,-0.00846948398336671
2018-01-04,1.5119747208138818,68.73,68.05,0.6389944143367998,0.9877740672914933,-1.0,-1.0,0.9877740672914933,0.0036535291921943446,-0.004815954791172366
2018-01-05,1.2399148239202162,68.01,67.58,0.6371647456729614,0.9880154657602811,-1.0,-1.0,0.9880154657602811,-0.00559495392514423,-0.010410908716316596
2018-01-08,1.603655283711305,68.48,67.67,0.6363859946143753,0.988271681931265,-1.0,-1.0,0.988271681931265,0.0008771430869138463,-0.00953376562940275
2018-01-09,1.5372131805699212,69.08,68.33,0.6365635762132645,0.9884792451255683,0.0,0.0,-0.0,0.0,-0.00953376562940275
2018-01-10,1.3347343705595733,69.79,69.24,0.6365285822306536,0.9886664591195903,-1.0,-1.0,0.9886664591195903,0.0021134011862707133,-0.007420364443132037
2018-01-11,1.1784092045600545,70.36,69.96,0.6362498153348732,0.9888735105122921,-1.0,-1.0,0.9888735105122921,5.6001109757846876e-05,-0.00736436333337419
2018-01-12,1.1562708351031148,69.64,69.24,0.6359233182673631,0.989077544264831,-1.0,-1.0,0.989077544264831,0.002092604698251477,-0.005271758635122713
2018-01-15,1.0057724332963573,70.31,70.06,0.6354794975604008,0.9892124973837232,-1.0,-1.0,0.9892124973837232,0.004329784556013501,-0.0009419740791092122
2018-01-16,0.6916487194078655,69.4,69.45,0.6361283680169767,0.9893211127515067,-1.0,-1.0,0.9893211127515067,0.00031937056021881126,-0.0006226035188904009
2018-01-17,0.6629154150972738,69.19,69.26,0.636565355436976,0.9894179119968628,-1.0,-1.0,0.9894179119968628,-0.0026199454906096877,-0.0032425490095000886
2018-01-18,0.8346884752688766,69.48,69.37,0.637039838000907,0.9895532870798779,-1.0,-1.0,0.9895532870798779,0.0021146302699039526,-0.001127918739596136
2018-01-19,0.6780669887990314,68.56,68.59,0.6380223134918659,0.9896768189415508,-1.0,-1.0,0.9896768189415508,0.0016122327634153673,0.0004843140238192313
2018-01-22,0.558459695607624,69.32,69.47,0.6395813708368124,0.9898019332718061,-1.0,-1.0,0.9898019332718061,0.0006252014381611772,0.0011095154619804085
2018-01-23,0.5052857975777556,69.81,70.01,0.6413726785184997,0.9899259277592093,-1.0,-1.0,0.9899259277592093,-0.001715255113009576,-0.0006057396510291675
2018-01-24,0.6143270745144491,69.91,69.99,0.642367603234285,0.9900796245961645,-1.0,-1.0,0.9900796245961645,-0.0057019110882844705,-0.006307650739313638
2018-01-25,0.9989348716516417,71.08,70.77,0.6421877854418452,0.9902651565401775,-1.0,-1.0,0.9902651565401775,0.009311128496750242,0.003003477757436604
2018-01-26,0.3281786531232598,70.08,70.43,0.6448657336069346,0.9903708838119656,-1.0,-1.0,0.9903708838119656,0.007377630753606833,0.010381108511043437
2018-01-29,-0.19040580185433953,68.41,69.26,0.6498491141233745,0.990476549261541,-1.0,-1.0,0.990476549261541,0.00019964737103668126,0.010580755882080118
2018-01-30,-0.20418164980492293,67.78,68.63,0.654770423941373,0.9905898535597396,1.0,1.0,-0.9905898535597396,0.0,0.010580755882080118
2018-01-31,-0.21082911785543956,67.78,68.63,0.6602157295658355,0.9906867130679796,1.0,1.0,-0.9906867130679796,0.005313427280475735,0.015894183162555853
2018-02-01,0.13570587948167656,68.6,69.1,0.6635638414966099,0.990800204349035,1.0,1.0,-0.990800204349035,-0.004432615751925852,0.011461567410630001
2018-02-02,-0.16782035018843544,67.45,68.24,0.6692396909197124,0.9908824787542269,-1.0,-1.0,0.9908824787542269,-0.0006540808226677178,0.010807486587962283
2018-02-05,-0.13181642385980297,67.69,68.44,0.6744955211941864,0.9909675105765606,1.0,1.0,-0.9909675105765606,0.006529062859797031,0.017336549447759315
2018-02-06,0.3188401661586511,66.75,67.03,0.676971270165807,0.9910660873316627,1.0,1.0,-0.9910660873316627,0.0002457411115184445,0.01758229055927776
2018-02-07,0.33369120996380275,65.74,65.99,0.6792186106782155,0.9911548536147324,-1.0,-1.0,0.9911548536147324,0.0014852468157321094,0.01906753737500987
2018-02-08,0.23836269301172308,64.26,64.59,0.6805262987969559,0.9912004537387874,-1.0,-1.0,0.9912004537387874,0.0010305100148844497,0.02009804738989432
2018-02-09,0.17413341822060602,63.04,63.42,0.6833440335915523,0.9912624815796183,-1.0,-1.0,0.9912624815796183,0.009886245755741572,0.02998429314563589
2018-02-12,-0.44901199113373735,62.2,63.2,0.6910424718597478,0.991281835302749,-1.0,-1.0,0.991281835302749,-0.010877381290853612,0.019106911854782277
2018-02-13,0.23523851317917632,61.94,62.24,0.693399911665435,0.9914004094926224,1.0,1.0,-0.9914004094926224,-0.009481606685821271,0.009625305168961006
2018-02-14,-0.362349128737236,62.29,63.19,0.699372280799118,0.991491519682501,-1.0,-1.0,0.991491519682501,-0.00020708190597267667,0.009418223262988329
2018-02-15,-0.3664199083755122,62.86,63.76,0.7011687950218316,0.9916314289268431,1.0,1.0,-0.9916314289268431,0.005178127598715124,0.014596350861703453
2018-02-16,-0.06082128399263809,64.3,64.9,0.705567449062723,0.9916921615407184,1.0,1.0,-0.9916921615407184,-0.002115383827650445,0.012480967034053008
2018-02-19,-0.20928712067500044,64.95,65.7,0.7108489188473677,0.9917699713953577,1.0,1.0,-0.9917699713953577,0.005202124799926985,0.017683091833979994
2018-02-20,0.1279048946826009,64.68,65.08,0.7133409469735493,0.9918883697805378,1.0,1.0,-0.9918883697805378,-0.0014955495867042174,0.016187542247275775
2018-02-21,0.023798421887704535,64.81,65.31,0.7170027142490222,0.9919798128634558,-1.0,-1.0,0.9919798128634558,-0.004112813710249939,0.012074728537025837
2018-02-22,0.27426286382143417,66.12,66.37,0.7189903479306579,0.992100906074711,-1.0,-1.0,0.992100906074711,-0.004646315536080211,0.0074284130009456256
2018-02-23,0.5676102339431566,67.04,66.99,0.7183043914373748,0.9922733208845627,-1.0,-1.0,0.9922733208845627,-0.0033545681125972393,0.004073844888348386
2018-02-26,0.7823311174113599,67.96,67.69,0.718016335102639,0.9924312141023584,-1.0,-1.0,0.9924312141023584,-0.004818611792202972,-0.0007447669038545858
2018-02-27,1.0953891547558072,67.59,66.99,0.71761482098627,0.9926050282914495,-1.0,-1.0,0.9926050282914495,0.0032263795155718297,0.002481612611717244
2018-02-28,0.8550695642297796,66.08,65.7,0.7169365366943427,0.9927691086114189,-1.0,-1.0,0.9927691086114189,-0.0011671689417772114,0.0013144436699400325
2018-03-01,0.9127427649260511,64.23,63.77,0.7171149181685011,0.9929003800387949,-1.0,-1.0,0.9929003800387949,0.00171273178732814,0.0030271754572681726
2018-03-02,0.7954883257289325,64.26,63.91,0.7174774451911898,0.9930294425640913,-1.0,-1.0,0.9930294425640913,0.0022944458799005474,0.00532162133716872
2018-03-05,0.6493103326125578,65.78,65.58,0.7182025287658581,0.9931486683041697,-1.0,-1.0,0.9931486683041697,6.392167215681435e-06,0.005328013504384402
2018-03-06,0.6408305545417221,65.67,65.47,0.7189495775262348,0.9932666785620632,-1.0,-1.0,0.9932666785620632,0.006101200398079625,0.011429213902464028
2018-03-07,0.23387172727630912,65.09,65.29,0.7213313091492932,0.9933546986173026,-1.0,-1.0,0.9933546986173026,0.000181588656675849,0.011610802559139877
2018-03-08,0.22027828905100222,63.87,64.07,0.7237385924606746,0.9934403263766037,-1.0,-1.0,0.9934403263766037,0.0005756180923270765,0.012186420651466953
2018-03-09,0.174629624383698,65.19,65.44,0.7264708886227174,0.9935111609965817,-1.0,-1.0,0.9935111609965817,0.0016223229353360524,0.013808743586803006
2018-03-12,0.06867223801496891,64.53,64.88,0.7293989335906002,0.993546975369683,-1.0,-1.0,0.993546975369683,-0.0007052710459539199,0.013103472540849086
2018-03-13,0.11282424313434092,64.2,64.5,0.7323447860334343,0.9935996241374521,-1.0,-1.0,0.9935996241374521,0.012270960219741061,0.02537443276059015
2018-03-14,-0.6757732519065769,63.61,64.7,0.741422390477402,0.993597731868726,-1.0,-1.0,0.993597731868726,0.005199551043554225,0.030573983804144375
2018-03-15,-1.0119232245017429,63.67,65.1,0.7538731951015335,0.9935779297158487,1.0,1.0,-0.9935779297158487,0.001211203381489256,0.03178518718563363
2018-03-16,-0.9543253836385759,64.68,66.06,0.7653665878185918,0.9935562425618919,1.0,1.0,-0.9935562425618919,-0.0017459523172733008,0.030039234868360333
2018-03-19,-1.0704919618565896,64.82,66.32,0.7778195849400839,0.9935237026817942,1.0,1.0,-0.9935237026817942,0.003523117585787971,0.033562352454148306
2018-03-20,-0.8636216547047724,66.0,67.3,0.787866155533391,0.9935159235468763,1.0,1.0,-0.9935159235468763,0.002755517374202234,0.036317869828350544
2018-03-21,-0.7222832239800425,68.15,69.32,0.7961022960459831,0.9935413044428744,1.0,1.0,-0.9935413044428744,0.013468957979559439,0.04978682780790998
2018-03-22,0.1907610211655424,68.98,69.23,0.7981706090933794,0.9936333811762885,1.0,1.0,-0.9936333811762885,-0.012910161782059658,0.036876666025850324
2018-03-23,-0.7040971806970191,69.03,70.18,0.8063108460333949,0.9936462978155743,-1.0,-1.0,0.9936462978155743,0.002195922375456,0.03907258840130633
2018-03-26,-0.8554221800366264,68.81,70.11,0.8156058826695122,0.993658852945894,1.0,1.0,-0.993658852945894,-0.0043166414329055165,0.034755946968400814
2018-03-27,-1.1528391215249343,68.63,70.23,0.8278176564469487,0.9936329078958412,1.0,1.0,-0.9936329078958412,-0.0037483765188619225,0.03100757044953889
2018-03-28,-1.402500619767494,68.13,69.98,0.8424703961405332,0.9936053246608672,1.0,1.0,-0.9936053246608672,0.01135945119538329,0.04236702164492218
2018-03-29,-0.6339054995800382,69.02,70.1,0.8493115031197802,0.9936363124048508,1.0,1.0,-0.9936363124048508,0.0,0.04236702164492218
2018-03-30,-0.6378495500781867,69.02,70.1,0.8555691473855086,0.9936925756073921,1.0,1.0,-0.9936925756073921,0.0,0.04236702164492218
2018-04-02,-0.6397447947688306,69.02,70.1,0.8622939982579458,0.9937196119082572,1.0,1.0,-0.9937196119082572,0.027642699617989874,0.07000972126291205
2018-04-03,1.2856868285295064,69.02,68.15,0.8624033543354969,0.9939004133744751,1.0,1.0,-0.9939004133744751,-0.03792564674945111,0.03208407451346094
2018-04-04,-1.3359528899782873,66.04,67.79,0.8753113882560902,0.9938922096176174,-1.0,-1.0,0.9938922096176174,-0.0003871125979825812,0.031696961915478356
2018-04-05,-1.3289470143606223,66.54,68.28,0.8805244250519141,0.9939798918330497,1.0,1.0,-0.9939798918330497,0.010758348362323176,0.04245531027780153
2018-04-06,-0.5978785386858902,66.51,67.51,0.885668467360717,0.9940435274579454,1.0,1.0,-0.9940435274579454,0.00817906780689671,0.05063437808469824
2018-04-09,-0.07911288375038339,68.19,68.67,0.8862446852063848,0.9941621215050295,1.0,1.0,-0.9941621215050295,0.0010441463328254713,0.051678524417523714
2018-04-10,-0.03188455877764795,70.67,71.11,0.8877600448927292,0.9942607869326066,1.0,1.0,-0.9942607869326066,0.006919853919634653,0.05859837833715836
2018-04-11,0.43632756769932257,72.74,72.71,0.8866098458434303,0.9944116687154543,1.0,1.0,-0.9944116687154543,-0.0032381152290165433,0.05536026310814182
2018-04-12,0.1909826073509464,71.44,71.64,0.8862061946654455,0.9945423979990096,-1.0,-1.0,0.9945423979990096,-0.009363001546144471,0.04599726156199735
2018-04-13,0.8430217442920735,73.18,72.72,0.8840621746470002,0.9947329243084149,-1.0,-1.0,0.9947329243084149,-0.0019308834913011018,0.044066378070696244
2018-04-16,0.9670117924423067,72.05,71.45,0.884069286467525,0.9948633758930396,-1.0,-1.0,0.9948633758930396,0.006946770791276434,0.051013148861972675
2018-04-17,0.4574136951195271,71.71,71.61,0.8832449954917198,0.9950088856986519,-1.0,-1.0,0.9950088856986519,-0.005659387009631943,0.04535376185234073
2018-04-18,0.8604239990747544,73.73,73.23,0.8810366731755177,0.9950781920104499,-1.0,-1.0,0.9950781920104499,0.005463800791094306,0.05081756264343504
2018-04-19,0.4579197193785376,74.85,74.75,0.8808788653963685,0.995211776329384,-1.0,-1.0,0.995211776329384,-0.01263755421134203,0.03818000843209301
2018-04-20,1.3883504756537945,74.62,73.57,0.8808753856357512,0.9954009721944571,-1.0,-1.0,0.9954009721944571,0.008784189895149152,0.04696419832724216
2018-04-23,0.7308801217477026,74.54,74.14,0.880666655682851,0.9955370903459981,-1.0,-1.0,0.9955370903459981,-0.00481792484674534,0.04214627348049682
2018-04-24,1.0817216322007113,75.86,75.1,0.8796708076596719,0.9957160901171678,-1.0,-1.0,0.9957160901171678,0.009918425033229792,0.05206469851372661
2018-04-25,0.3069917025213016,73.79,73.79,0.8791195910393438,0.9958396571009445,-1.0,-1.0,0.9958396571009445,-0.010481814400409344,0.041582884113317266
2018-04-26,1.067215612980121,75.39,74.62,0.87800403542823,0.9960169443449461,-1.0,-1.0,0.9960169443449461,0.0010628186212332494,0.04264570273455052
2018-04-27,0.9739263479453371,75.33,74.64,0.8766007867819344,0.9961960564316006,-1.0,-1.0,0.9961960564316006,-0.00276046727130578,0.03988523546324474
2018-04-30,1.1714979868870756,75.92,75.02,0.8759821735158861,0.9963809919103297,-1.0,-1.0,0.9963809919103297,-0.0033050320453077604,0.03658020341793698
2018-05-01,1.3928743657505578,74.85,73.71,0.8759836182473294,0.9965693343406519,-1.0,-1.0,0.9965693343406519,0.010407164892555387,0.04698736831049237
2018-05-02,0.5932493630600391,73.14,72.79,0.8761557936132496,0.9966582035573561,-1.0,-1.0,0.9966582035573561,0.0013753718895938155,0.048362740200086185
2018-05-03,0.48937417870125444,73.45,73.2,0.876253357807843,0.9967298609467042,-1.0,-1.0,0.9967298609467042,-0.0020401076659868726,0.04632263253409931
2018-05-04,0.6368571914576222,74.75,74.35,0.8759474376179193,0.9968142946676851,-1.0,-1.0,0.9968142946676851,0.0,0.04632263253409931
2018-05-07,0.6302370198201004,74.75,74.35,0.8758541168971268,0.9969033353084049,-1.0,-1.0,0.9969033353084049,0.004004584292200679,0.05032721682629999
2018-05-08,0.3246978570658854,74.16,74.06,0.8763424464488104,0.9969660024700797,-1.0,-1.0,0.9969660024700797,-0.0034436920458914486,0.04688352478040854
2018-05-09,0.5783838920100095,77.6,77.25,0.8757074237272882,0.9970435742134626,-1.0,-1.0,0.9970435742134626,-0.00012926827931468508,0.046754256501093855
2018-05-10,0.5813736320392877,77.59,77.23,0.8756253048079315,0.997133579800087,-1.0,-1.0,0.997133579800087,0.005934109919142341,0.05268836642023619
2018-05-11,0.11800382371646378,77.37,77.47,0.8769881533435867,0.997185958129386,-1.0,-1.0,0.997185958129386,-0.004161413871194481,0.04852695254904171
2018-05-14,0.44045732025121254,78.17,77.95,0.8683404899055168,0.9971718111577779,-1.0,-1.0,0.9971718111577779,0.0019187317258733318,0.05044568427491505
2018-05-15,0.28905979569472606,78.94,78.87,0.8686610196420183,0.9972225206581117,-1.0,-1.0,0.9972225206581117,0.0021674385183953152,0.05261312279331036
2018-05-16,0.12060270444270316,78.19,78.29,0.860976003092868,0.9971822364996461,-1.0,-1.0,0.9971822364996461,0.003721687853379854,0.056334810646690214
2018-05-17,-0.1744268067225221,80.09,80.49,0.863459362668782,0.9971975003941177,-1.0,-1.0,0.9971975003941177,0.005369059716120478,0.06170387036281069
2018-05-18,-0.5960700463768518,78.38,79.2,0.8684735036951265,0.9971726015956672,1.0,1.0,-0.9971726015956672,0.0027632121504336756,0.06446708251324437
2018-05-21,-0.3776706097899307,78.34,78.94,0.8724772143612013,0.9971835648567259,1.0,1.0,-0.9971835648567259,0.008486927557084297,0.07295401007032867
2018-05-22,0.2690728359500696,80.42,80.37,0.8734702217408498,0.9972741963923096,1.0,1.0,-0.9972741963923096,-0.005008706180346163,0.06794530388998252
2018-05-23,-0.13703819355752955,78.69,79.04,0.8762125955636106,0.997305645161406,-1.0,-1.0,0.997305645161406,-0.001911635959982295,0.06603366793000022
2018-05-24,0.008887280672283282,78.9,79.1,0.8783149757740141,0.997359199991501,1.0,1.0,-0.997359199991501,0.004514777486874337,0.07054844541687455
2018-05-25,0.36483007944733004,76.6,76.43,0.87897384812417,0.9974508690377163,-1.0,-1.0,0.9974508690377163,0.0,0.07054844541687455
2018-05-28,0.35675643780525945,76.6,76.43,0.8789900470231466,0.9975565034959405,-1.0,-1.0,0.9975565034959405,0.011622318652411565,0.08217076406928611
2018-05-29,-0.5390138521961916,74.51,75.23,0.8832660179351817,0.9975942290601648,-1.0,-1.0,0.9975942290601648,0.006143694579949552,0.08831445864923566
2018-05-30,-1.0142755050006258,75.89,77.09,0.8914194285850854,0.997590809508375,1.0,1.0,-0.997590809508375,0.00013236565407132982,0.088446824303307
2018-05-31,-1.0111237021486517,76.45,77.65,0.8999553077441848,0.9975675943612189,1.0,1.0,-0.9975675943612189,-0.010723507399767419,0.07772331690353958
2018-06-01,-1.8079662767591174,74.54,76.54,0.9162513908391224,0.9974910671120867,1.0,1.0,-0.9974910671120867,-0.00030284132672750083,0.07742047557681207
2018-06-04,-1.7950155237908803,73.41,75.4,0.9321331369290863,0.9974139989892689,1.0,1.0,-0.9974139989892689,0.003639297712022505,0.08105977328883458
2018-06-05,-1.5037090381706264,72.91,74.61,0.9442136954186522,0.997369106529562,1.0,1.0,-0.997369106529562,-0.0005571011367858274,0.08050267215204876
2018-06-06,-1.548916927883326,73.23,74.98,0.9566370294123308,0.997318177219036,1.0,1.0,-0.997318177219036,0.00017692102113322367,0.08067959317318199
2018-06-07,-1.5796376428307894,75.23,77.02,0.9685244279362336,0.9972687307560478,1.0,1.0,-0.9972687307560478,0.0030662360315960443,0.08374582920477804
2018-06-08,-1.3366763515915778,75.11,76.66,0.9787229545685787,0.9972172756534252,1.0,1.0,-0.9972172756534252,-0.006015652360024869,0.07773017684475317
2018-06-11,-1.7807039722732725,74.58,76.58,0.9930288821981738,0.9971363798938792,1.0,1.0,-0.9971363798938792,0.005316859246024864,0.08304703609077803
2018-06-12,-1.37785326682436,74.86,76.46,1.0028037598970625,0.9970946019725917,1.0,1.0,-0.9970946019725917,0.0042397172969283956,0.08728675338770642
2018-06-13,-1.0566234589284846,75.07,76.35,1.0098728742085403,0.9970743085648786,1.0,1.0,-0.9970743085648786,-7.849290399216009e-05,0.08720826048371426
2018-06-14,-1.053677501020374,74.77,76.05,1.0169740430173564,0.9970240302566782,1.0,1.0,-0.9970240302566782,-0.0016443563954502763,0.08556390408826398
2018-06-15,-1.127689754725452,72.02,73.37,1.0244669344663975,0.9969700116495221,1.0,1.0,-0.9969700116495221,0.02082055396341546,0.10638445805167944
2018-06-18,0.34263442130429667,74.87,74.75,1.0246940536638929,0.9970216130929191,1.0,1.0,-0.9970216130929191,-0.0013328880384131958,0.10505157001326625
2018-06-19,0.23970395252838728,74.92,74.9,1.0251684420785738,0.9970667029034928,-1.0,-1.0,0.9970667029034928,0.014800140077831727,0.11985171009109798
2018-06-20,-0.8653591246375214,74.25,75.34,1.0298322195539458,0.9970183053442729,-1.0,-1.0,0.9970183053442729,-0.003117221063260324,0.11673448902783765
2018-06-21,-0.6088722561942888,72.87,73.7,1.0333405250228538,0.9969996235575888,1.0,1.0,-0.9969996235575888,-0.0022787993706508865,0.11445568965718676
2018-06-22,-0.7831032502592876,73.67,74.68,1.0377001147520235,0.99696174678976,1.0,1.0,-0.99696174678976,-0.007399506927551403,0.10705618272963537
2018-06-25,-1.3185346626276413,72.82,74.37,1.045777401291028,0.9968876517766254,1.0,1.0,-0.9968876517766254,0.0002493244471536357,0.107305507176789
2018-06-26,-1.3102019041154875,73.58,75.13,1.053597767607884,0.9968082244657991,1.0,1.0,-0.9968082244657991,-0.0022411834505377676,0.10506432372625123
2018-06-27,-1.5246908961667174,76.09,77.87,1.063502183000255,0.9967213419309967,1.0,1.0,-0.9967213419309967,0.004922156816516876,0.1099864805427681
2018-06-28,-1.1400273735391266,76.26,77.66,1.0697505457729768,0.9966524256185828,1.0,1.0,-0.9966524256185828,-0.0073703139949102235,0.10261616654785788
2018-06-29,-1.7269306638630582,77.44,79.44,1.0813666636378079,0.9965625712973698,1.0,1.0,-0.9965625712973698,0.009516064663568587,0.11213223121142646
2018-07-02,-0.949199217253053,76.71,77.93,1.086633299498329,0.9965250765719625,1.0,1.0,-0.9965250765719625,-8.100975833686894e-05,0.11205122145308959
2018-07-03,-0.9391410203800916,75.87,77.08,1.0916621797310282,0.996486001821226,1.0,1.0,-0.996486001821226,-0.00023432316447067995,0.1118168982886189
2018-07-04,-0.9733159515272263,76.99,78.24,1.0970918777237488,0.9964636496872089,1.0,1.0,-0.9964636496872089,0.0006620706159833354,0.11247896890460224
2018-07-05,-0.9202595793833126,77.09,78.29,1.1019125281945412,0.9964268690686334,1.0,1.0,-0.9964268690686334,-0.012097745357774614,0.10038122354682763
2018-07-06,-1.828198162937511,74.98,77.09,1.1137545566752614,0.9963445085346674,1.0,1.0,-0.9963445085346674,0.01495379174016108,0.11533501528698871
2018-07-09,-0.7335882741799935,77.08,78.1,1.1175422943987976,0.9963327563915493,1.0,1.0,-0.9963327563915493,-0.0004820545334028505,0.11485296075358586
2018-07-10,-0.7799785684643297,77.8,78.87,1.1215634558810754,0.9963227915362537,1.0,1.0,-0.9963227915362537,-0.0034469224742000974,0.11140603827938576
2018-07-11,-1.0149977517087052,75.35,76.65,1.1266912791230932,0.9962817710594742,1.0,1.0,-0.9962817710594742,-0.00023655721556827686,0.1111694810638175
2018-07-12,-0.9746253734875836,72.11,73.36,1.1314097439536122,0.9962462564543018,1.0,1.0,-0.9962462564543018,-0.0014621073619458316,0.10970737370187167
2018-07-13,-1.1124744313614627,74.11,75.51,1.1365726452549718,0.9961922186645671,1.0,1.0,-0.9961922186645671,-0.0033005740529601785,0.10640679964891149
2018-07-16,-1.298822484363214,71.03,72.61,1.1427681452204765,0.9961275648583282,1.0,1.0,-0.9961275648583282,0.004195302243921108,0.1106021018928326
2018-07-17,-0.9870299573461949,70.87,72.14,1.1464154377576312,0.9960774876260909,1.0,1.0,-0.9960774876260909,-0.0030055613964944028,0.1075965404963382
2018-07-18,-1.1929790317254714,70.52,72.0,1.1512146177134774,0.9960135976628537,1.0,1.0,-0.9960135976628537,0.002429223190978883,0.11002576368731708
2018-07-19,-1.0438779956740234,71.94,73.28,1.155189999114982,0.9959590337837612,1.0,1.0,-0.9959590337837612,0.004636455396596224,0.1146622190839133
2018-07-20,-0.70146671149746,71.99,72.99,1.1559204965477439,0.995909942615392,1.0,1.0,-0.995909942615392,0.006636123467757717,0.12129834255167102
2018-07-23,-0.23548869077205836,73.45,73.99,1.1540942733550503,0.9958844261491022,1.0,1.0,-0.9958844261491022,0.0016275649716662307,0.12292590752333725
2018-07-24,-0.11433867835866351,73.53,73.95,1.151916434429362,0.9958666487945728,1.0,1.0,-0.9958666487945728,0.0010959793735624058,0.12402188689689965
2018-07-25,-0.033946511174008265,73.67,74.01,1.1505811834159696,0.9958647008670991,1.0,1.0,-0.9958647008670991,0.003328711351685377,0.12735059824858502
2018-07-26,0.2069697122559262,74.51,74.61,1.1492043237080232,0.9958856760185508,1.0,1.0,-0.9958856760185508,0.0013589222367921525,0.12870952048537718
2018-07-27,0.3066470114798392,74.84,74.84,1.1468682617183799,0.9959026321288104,-1.0,-1.0,0.9959026321288104,0.0006571422558228112,0.12936666274119998
2018-07-30,0.25676268682951786,74.99,75.04,1.1441409447475774,0.9959120111030181,-1.0,-1.0,0.9959120111030181,0.0033705282606767313,0.13273719100187673
2018-07-31,0.003899602674863445,74.16,74.46,1.143121143007174,0.9959186193570393,-1.0,-1.0,0.9959186193570393,0.0008739471470606934,0.1336111381489374
2018-08-01,-0.0544426232237214,72.28,72.63,1.1428075662038233,0.9959306433047463,-1.0,-1.0,0.9959306433047463,-0.0007678277401333127,0.1328433104088041
2018-08-02,-0.003355827639595077,72.95,73.25,1.1427251226760105,0.9959502502066839,1.0,1.0,-0.9959502502066839,-0.008346291682387721,0.12449701872641637
2018-08-03,-0.6108583926127977,72.48,73.39,1.1440963139997682,0.9959239459410383,1.0,1.0,-0.9959239459410383,-0.008949596226600043,0.11554742249981632
2018-08-06,-1.26243357712697,72.51,74.08,1.148389747517857,0.9958481854363792,1.0,1.0,-0.9958481854363792,-0.006253387761805396,0.10929403473801093
2018-08-07,-1.7133493119680452,72.31,74.34,1.1554918652897137,0.995740507290396,1.0,1.0,-0.995740507290396,0.003992147885717067,0.113286182623728
2018-08-08,-1.3646782880151136,70.71,72.39,1.158596535923927,0.9956441260949732,1.0,1.0,-0.9956441260949732,-0.0004747576477319539,0.11281142497599604
2018-08-09,-1.3876222275944343,70.55,72.26,1.1608502509294394,0.9955386414004211,1.0,1.0,-0.9955386414004211,-0.0017500780567712548,0.11106134691922478
2018-08-10,-1.5175701679447542,71.0,72.85,1.165154187089005,0.9954367902257346,1.0,1.0,-0.9954367902257346,-0.0015261373670212423,0.10953520955220354
2018-08-13,-1.6121730526086395,70.62,72.57,1.1713095079893332,0.9953448126306829,1.0,1.0,-0.9953448126306829,0.0008896355658601692,0.1104248451180637
2018-08-14,-1.5453659710622532,70.77,72.66,1.1768370850413343,0.9952568947297309,1.0,1.0,-0.9952568947297309,-0.0032260530956204764,0.10719879202244323
2018-08-15,-1.7092570646755547,68.38,70.43,1.1833949272495288,0.9951619631502987,1.0,1.0,-0.9951619631502987,0.0002690182831303987,0.10746781030557363
2018-08-16,-1.707485513040055,69.21,71.27,1.1888616186809253,0.9950538166555359,1.0,1.0,-0.9950538166555359,0.004362228008023664,0.1118300383135973
2018-08-17,-1.4167867447488902,70.14,71.92,1.190897400315007,0.9949497600771536,1.0,1.0,-0.9949497600771536,0.010509295590997492,0.12233933390459478
2018-08-20,-0.6804416653518359,71.11,72.16,1.1875497501917218,0.9948786261828138,1.0,1.0,-0.9948786261828138,0.002216891600271935,0.12455622550486672
2018-08-21,-0.5240741157745674,71.65,72.55,1.1837268913352579,0.9948183889148805,1.0,1.0,-0.9948183889148805,-0.005712986782475473,0.11884323872239125
2018-08-22,-0.9494456397373625,72.96,74.3,1.183155132870768,0.9947435483140964,1.0,1.0,-0.9947435483140964,0.004796800401601275,0.12364003912399252
2018-08-23,-0.6033449040043877,73.73,74.73,1.1811985623662957,0.9946921571524742,1.0,1.0,-0.9946921571524742,-0.010476670045409132,0.11316336907858339
2018-08-24,-1.3869093967442723,74.41,76.21,1.1816763309659997,0.994579574816222,1.0,1.0,-0.994579574816222,0.0,0.11316336907858339
2018-08-27,-1.3787994284732576,74.41,76.21,1.1827049956837627,0.9944731587517814,1.0,1.0,-0.9944731587517814,0.014938934286890394,0.1281023033654738
2018-08-28,-0.2729451875472222,75.91,76.61,1.1775868515641692,0.9944255996286022,1.0,1.0,-0.9944255996286022,0.0021077591885125813,0.13021006255398637
2018-08-29,-0.10941816848874453,76.07,76.61,1.1708501818767176,0.9943795610036383,1.0,1.0,-0.9943795610036383,0.0013308829274021189,0.1315409454813885
2018-08-30,-0.011099952146224723,77.05,77.5,1.1633719208538094,0.9943367735760803,1.0,1.0,-0.9943367735760803,-0.0034804686934994966,0.128060476787889
2018-08-31,-0.2759472580981708,76.94,77.66,1.1570669407463479,0.994282091914733,1.0,1.0,-0.994282091914733,0.0023454023248742698,0.13040587911276327
