Date,Spread,EIAEBRT,EIAGCLS,Spread_rolling_std,Hedge ratio,Position,Leg1_position,Leg2_position,dailypnl,cumpnl
2021-05-03,-1.013181106522154,67.73,1.905,1.6870212911036402,36.085659373502445,-1.0,-1.0,36.085659373502445,0.9107654467076801,2.961725634020009
2021-05-04,-1.5882691161343416,68.91,1.954,1.6996644899152815,36.07895041767367,1.0,1.0,-36.07895041767367,0.1408584002435721,3.102584034263581
2021-05-05,-0.5366572008118311,69.71,1.947,1.7046697500457977,36.07943359055564,1.0,1.0,-36.07943359055564,0.0028945753885074588,3.1054786096520886
2021-05-06,-1.5761727237865557,68.62,1.946,1.7159367477994658,36.07203120441242,1.0,1.0,-36.07203120441242,-0.27644448580562997,2.8290341238464585
2021-05-07,-1.9860678350237322,68.73,1.961,1.7266958874536824,36.061227860797416,1.0,1.0,-36.061227860797416,-0.0753027760483389,2.7537313477981193
2021-05-10,-2.227089217140275,68.61,1.965,1.7388900641274725,36.0494092708093,1.0,1.0,-36.0494092708093,-0.5288203756085367,2.2249109721895826
2021-05-11,-3.0247977759937754,68.83,1.994,1.7609913892085136,36.035505404209516,1.0,1.0,-36.035505404209516,-0.5306815048454401,1.6942294673441425
2021-05-12,-3.2853812262588917,69.62,2.024,1.78523295259033,36.02044526989076,1.0,1.0,-36.02044526989076,1.2844911022984515,2.978720569642594
2021-05-13,-2.8563341835298814,67.36,1.95,1.8056484348124076,36.0083765043743,1.0,1.0,-36.0083765043743,-0.7107236254749509,2.267996944167643
2021-05-14,-2.3959346593408952,69.24,1.99,1.8215276771919766,35.99795711524668,1.0,1.0,-35.99795711524668,-0.3743897822725274,1.8936071618951154
2021-05-17,-2.74388928461984,69.62,2.011,1.8355701909329496,35.98403246375924,1.0,1.0,-35.98403246375924,0.08070615707715312,1.9743133189722686
2021-05-18,-3.1487741906337448,69.01,2.006,1.8582891794317482,35.97147267728502,1.0,1.0,-35.97147267728502,0.8298680528047254,2.804181371776994
2021-05-19,-3.5171863178471483,66.88,1.958,1.874132927506543,35.9536191613111,1.0,1.0,-35.9536191613111,0.8743399397661579,3.6785213115431517
2021-05-20,-3.426893875692855,65.18,1.909,1.8947649274581178,35.938655775637955,1.0,1.0,-35.938655775637955,-0.6541057596268389,3.024415551916313
2021-05-21,-3.146981057444094,66.72,1.945,1.9013962285202222,35.92132702182216,1.0,1.0,-35.92132702182216,-0.858462754734567,2.165952797181746
2021-05-24,-2.969131873343528,68.59,1.993,1.9091710608301071,35.905234256569756,1.0,1.0,-35.905234256569756,0.29131242248094186,2.4572652196626876
2021-05-25,-2.1582021464820684,68.8,1.977,1.9083941700927816,35.891857433728916,1.0,1.0,-35.891857433728916,-0.34304991440350363,2.114215305259184
2021-05-26,-2.681589590653971,68.93,1.996,1.9150196225890261,35.87754989511723,1.0,1.0,-35.87754989511723,-0.17249350828963536,1.9417217969695486
2021-05-27,-2.514753356604899,69.43,2.006,1.922641841520121,35.86478233130853,1.0,1.0,-35.86478233130853,0.24929435890569818,2.191016155875247
