Date,Spread,CRUDOIL,CRUDWTC,Spread_rolling_std,Hedge ratio,Position,Leg1_position,Leg2_position,dailypnl,cumpnl
2021-07-19,0.013480887527535401,66.42,66.45,0.3599897899669909,0.9993456600823547,-1.0,-1.0,0.9993456600823547,0.0013405330436208063,0.09052342191666167
2021-07-20,-0.07534005839758606,67.2,67.32,0.35998637382922216,0.9993366021746523,-1.0,-1.0,0.9993366021746523,-0.005464100516181798,0.08505932140047986
2021-07-21,0.28554777082150906,70.5,70.26,0.3602113544161387,0.9993517254366422,1.0,1.0,-0.9993517254366422,-0.004754987181513178,0.08030433421896668
2021-07-22,-0.04271606537655259,72.06,72.15,0.36018408534006785,0.9993446440107631,-1.0,-1.0,0.9993446440107631,-0.001667654379364833,0.07863667983960185
2021-07-23,0.07669847910065641,72.27,72.24,0.3602305952041612,0.9993535647965025,1.0,1.0,-0.9993535647965025,-0.003736278233206454,0.0749004016063954
2021-07-26,-0.1918918053856089,71.91,72.15,0.3603771908658624,0.9993332197558641,-1.0,-1.0,0.9993332197558641,-0.00289423232057392,0.07200616928582147
2021-07-27,0.018006654407784595,71.65,71.68,0.36032214859309064,0.999330264307927,1.0,1.0,-0.999330264307927,0.0007083141339994398,0.07271448341982091
2021-07-28,0.06812264267277612,72.39,72.37,0.3603504687672294,0.9993350470820398,-1.0,-1.0,0.9993350470820398,0.00026956798114351893,0.07298405140096442
2021-07-29,0.049034123189599654,73.62,73.62,0.3602870713067982,0.9993339564902255,-1.0,-1.0,0.9993339564902255,-2.804584189487931e-06,0.07298124681677494
2021-07-30,0.04929164338204828,73.93,73.93,0.3602358387516606,0.999333266016745,-1.0,-1.0,0.999333266016745,0.0006999437716235513,0.07368119058839849
2021-08-02,-0.002408815254881347,71.26,71.31,0.36023311007679654,0.9993326155553903,-1.0,-1.0,0.9993326155553903,0.0004338564957712208,0.07411504708416972
2021-08-03,-0.03269606035421191,70.56,70.64,0.36023410843811837,0.9993303519302692,1.0,1.0,-0.9993303519302692,0.0005043450725553469,0.07461939215672506
2021-08-04,0.005734813132249883,68.15,68.19,0.36022439958686586,0.9993293032243402,1.0,1.0,-0.9993293032243402,0.00045698868168035124,0.07507638083840541
2021-08-05,0.036236060973351414,69.09,69.1,0.36022761324093244,0.9993308818961889,-1.0,-1.0,0.9993308818961889,9.89348414367694e-06,0.0750862743225491
