Date,Spread,EIAEBRT,EIAUSGJ,Spread_rolling_std,Hedge ratio,Position,Leg1_position,Leg2_position,dailypnl,cumpnl
2018-01-31,-0.3203614612924639,67.78,1.967,2.946590174694283,34.621434398216806,1.0,1.0,-34.621434398216806,-0.41032929861051193,1.7625720804933303
2018-02-01,-0.32398612657715375,68.6,1.991,2.9464418695255774,34.61777304197747,1.0,1.0,-34.61777304197747,0.8352054529881808,2.597777533481511
2018-02-02,0.22518156956373048,67.45,1.942,2.9465822243263586,34.616281375095916,1.0,1.0,-34.616281375095916,0.502660085435418,3.100437618916929
2018-02-05,1.4290523166299636,67.69,1.914,2.9485865638806334,34.619094923390826,-1.0,-1.0,34.619094923390826,-0.42020839709784047,2.6802292218190886
2018-02-06,1.3153522941637306,66.75,1.89,2.95031880079797,34.6215067226647,-1.0,-1.0,34.6215067226647,-1.0473278503204029,1.6329013714986857
2018-02-07,2.3074643252364666,65.74,1.832,2.9545233530406376,34.624746547360004,-1.0,-1.0,34.624746547360004,-0.22318669097318225,1.4097146805255034
2018-02-08,1.2787246769389213,64.26,1.819,2.9553912056773597,34.62412057342556,-1.0,-1.0,34.62412057342556,-1.00888846587718,0.40082621464832346
2018-02-09,1.9227689425223815,63.04,1.765,2.9586188281485097,34.62732637817429,-1.0,-1.0,34.62732637817429,-0.3790527629168552,0.021773451731468274
2018-02-12,1.7707884439539043,62.2,1.745,2.961380366557099,34.6299206624906,-1.0,-1.0,34.6299206624906,-0.09504606939473331,-0.07327261766326504
2018-02-13,1.6805187030919981,61.94,1.74,2.9638006896439286,34.63188580282069,-1.0,-1.0,34.63188580282069,1.0293252679139717,0.9560526502507067
2018-02-14,0.23088674404694842,62.29,1.792,2.963949875509603,34.6312015937238,-1.0,-1.0,34.6312015937238,0.1647782793530671,1.1208309296037737
2018-02-15,0.4847587641804054,62.86,1.801,2.963428869902896,34.63367086941677,-1.0,-1.0,34.63367086941677,0.4386178253608963,1.55944875496467
2018-02-16,1.0993802129584012,64.3,1.825,2.961818583337009,34.63047659563923,-1.0,-1.0,34.63047659563923,-0.010108864696734221,1.5493398902679358
2018-02-19,1.7513476177592722,64.95,1.825,2.961816617499919,34.62939856561136,-1.0,-1.0,34.62939856561136,0.28878223756986665,1.8381221278378024
2018-02-20,0.9661486590211155,64.68,1.84,2.9611622604846164,34.62709312009722,-1.0,-1.0,34.62709312009722,-0.0961052566064347,1.7420168712313677
2018-02-21,1.270659322039272,64.81,1.835,2.9617733926633636,34.62634369371157,-1.0,-1.0,34.62634369371157,0.47040556364948194,2.2124224348808497
2018-02-22,1.6783422126012084,66.12,1.861,2.9637389936837146,34.627435672970876,-1.0,-1.0,34.627435672970876,0.6931479976848292,2.905570432565679
2018-02-23,1.284193991095833,67.04,1.899,2.963991231893954,34.626543448606725,-1.0,-1.0,34.626543448606725,0.3509587185056902,3.256529151071369
2018-02-26,1.5040945585088252,67.96,1.919,2.965876628068207,34.63048746299696,-1.0,-1.0,34.63048746299696,-0.3915700681582601,2.864959082913109
2018-02-27,1.890728979272211,67.59,1.897,2.968665032069675,34.63324777054707,-1.0,-1.0,34.63324777054707,-0.7992177458424388,2.06574133707067
2018-02-28,1.9360944843479047,66.08,1.852,2.9709216131271616,34.63493818339746,-1.0,-1.0,34.63493818339746,-0.47694063571489587,1.5888007013557743
2018-03-01,1.0209172763020788,64.23,1.825,2.971681864561448,34.63511382120434,-1.0,-1.0,34.63511382120434,-0.20922666161713555,1.379574039738639
2018-03-02,1.4317242620261155,64.26,1.814,2.9725854168927373,34.635212644969066,-1.0,-1.0,34.635212644969066,0.10999906450847058,1.4895731042471094
2018-03-05,2.7039673971438134,65.78,1.821,2.976815770873974,34.63812883188149,-1.0,-1.0,34.63812883188149,0.2489515789764649,1.7385246832235743
2018-03-06,2.140459972018064,65.67,1.834,2.9793452495223898,34.63988005887783,-1.0,-1.0,34.63988005887783,-0.3689201972099852,1.3696044860135892
2018-03-07,2.249255145028485,65.09,1.814,2.9824280164821357,34.642086469113295,-1.0,-1.0,34.642086469113295,-0.6114600585523048,0.7581444274612844
2018-03-08,2.1668882513540595,63.87,1.781,2.9859402710438836,34.64520592287813,-1.0,-1.0,34.64520592287813,0.3489337571622923,1.1070781846235767
2018-03-09,2.818414978959069,65.19,1.8,2.9919474501739964,34.65088056724496,-1.0,-1.0,34.65088056724496,-0.3748855318945801,0.7321926527289966
2018-03-12,2.844067879490595,64.53,1.78,2.9974270317855245,34.65501804523,-1.0,-1.0,34.65501804523,0.19980501312503837,0.931997665854035
2018-03-13,2.1607464932087908,64.2,1.79,3.0010014556443356,34.6588008417828,-1.0,-1.0,34.6588008417828,0.14472724114844177,1.0767249070024767
2018-03-14,1.3262665060314944,63.61,1.797,3.002285544018378,34.659840564256264,-1.0,-1.0,34.659840564256264,0.15335765609749907,1.2300825630999759
2018-03-15,1.107699946277883,63.67,1.805,3.0032485562412767,34.660554046383446,-1.0,-1.0,34.660554046383446,0.29137732445849596,1.5214598875584717
2018-03-16,1.5592026833403594,64.68,1.821,3.005157197923406,34.6627113216143,-1.0,-1.0,34.6627113216143,-0.11637442414675864,1.4050854634117131
2018-03-19,1.9027179631425355,64.82,1.815,3.007774100150328,34.66516916631265,-1.0,-1.0,34.66516916631265,0.6884686121119853,2.0935540755236985
2018-03-20,1.7946230369366702,66.0,1.852,3.010244499084916,34.668130109645425,-1.0,-1.0,34.668130109645425,1.3900904888243752,3.483644564348074
2018-03-21,1.307103817397035,68.15,1.928,3.011532738729541,34.669551961931,-1.0,-1.0,34.669551961931,-0.4257680703623061,3.057876493985768
2018-03-22,2.922254766304789,68.98,1.905,3.0177002700674485,34.67598174997124,-1.0,-1.0,34.67598174997124,0.6727719106164283,3.7306484046021966
2018-03-23,1.6843935320845702,69.03,1.942,3.0197795928181725,34.678479128689716,-1.0,-1.0,34.678479128689716,-0.03252717052159242,3.6981212340806042
2018-03-26,1.5281866180920218,68.81,1.94,3.021566295411286,34.68134710407628,-1.0,-1.0,34.68134710407628,-0.03313806723476529,3.664983166845839
2018-03-27,1.4130639423161426,68.63,1.938,3.023097565329879,34.68366153647258,-1.0,-1.0,34.68366153647258,0.3115280887402983,3.976511255586137
2018-03-28,0.32420084080014533,68.13,1.955,3.0232140001341503,34.6832732272122,-1.0,-1.0,34.6832732272122,0.022418348027594272,3.9989296036137314
2018-03-29,1.1404251735742719,69.02,1.957,3.024190059163617,34.685526227095416,-1.0,-1.0,34.685526227095416,0.0,3.9989296036137314
2018-03-30,1.1365668504635522,69.02,1.957,3.0251828606010087,34.687497776973146,-1.0,-1.0,34.687497776973146,-0.726718144535464,3.2722114590782674
2018-04-02,2.547555924525085,69.02,1.916,3.0297376618790657,34.69334241935017,-1.0,-1.0,34.69334241935017,0.3078219316957009,3.580033390773968
2018-04-03,1.94950020805112,69.02,1.933,3.0324200439136075,34.6976201717273,-1.0,-1.0,34.6976201717273,-0.13632550663487591,3.443707884139092
2018-04-04,-0.6771711859324085,66.04,1.923,3.0326567786572243,34.69431678935643,-1.0,-1.0,34.69431678935643,-0.07973823459297581,3.363969649546116
2018-04-05,-0.041492400322397316,66.54,1.919,3.0312352345606732,34.69593142278395,1.0,1.0,-34.69593142278395,0.19843150171040946,3.5624011512565255
2018-04-06,0.3102671602026561,66.51,1.908,3.0312972214598255,34.6958767504179,1.0,1.0,-34.6958767504179,-0.7203019333600836,2.842099217896442
2018-04-09,0.5602173918573925,68.19,1.949,3.0295570095417133,34.69973453470631,-1.0,-1.0,34.69973453470631,1.1208823109613764,3.962981528857818
2018-04-10,0.7764203181354361,70.67,2.014,3.028415006604605,34.70386280132303,-1.0,-1.0,34.70386280132303,0.5048796074939366,4.467861136351755
2018-04-11,1.755973734378685,72.74,2.045,3.028757679965114,34.711015288812376,-1.0,-1.0,34.711015288812376,-0.20278494848454728,4.265076187867208
2018-04-12,0.895157632154806,71.44,2.032,3.025985341367054,34.716949984175784,-1.0,-1.0,34.716949984175784,0.18066525515074966,4.445741443017957
2018-04-13,2.204294829554698,73.18,2.044,3.0286643246755416,34.72392620863273,-1.0,-1.0,34.72392620863273,-0.5111935112572603,3.9345479317606973
2018-04-16,2.13682073786741,72.05,2.013,3.0309661767972442,34.730839176419565,-1.0,-1.0,34.730839176419565,-0.25408015449829596,3.6804677772624013
2018-04-17,2.304926543785527,71.71,1.998,3.0342071536781923,34.737274002109345,-1.0,-1.0,34.737274002109345,0.7715880450231166,4.4520558222855176
2018-04-18,2.7173023686053313,73.73,2.044,3.0384017387647457,34.74202428150424,-1.0,-1.0,34.74202428150424,0.1377831279760442,4.589838950261562
2018-04-19,3.5101206848236757,74.85,2.053,3.0457440761407564,34.74908880427488,-1.0,-1.0,34.74908880427488,0.2738888964940735,4.863727846755635
2018-04-20,2.712666008047023,74.62,2.069,3.0501891422273357,34.75463218557418,-1.0,-1.0,34.75463218557418,-0.0829168626660386,4.780810984089596
2018-04-23,2.7970588540707553,74.54,2.064,3.0539549354294846,34.75917691178743,-1.0,-1.0,34.75917691178743,-0.0008679263370632677,4.779943057752533
2018-04-24,4.0604506042856485,75.86,2.065,3.064419280486491,34.76975757661712,-1.0,-1.0,34.76975757661712,0.07780007283256643,4.857743130585099
2018-04-25,1.8730863753095406,73.79,2.068,3.065763137610885,34.77607041812885,-1.0,-1.0,34.77607041812885,0.2641936328708819,5.121936763455981
2018-04-26,2.86677169533084,75.39,2.085,3.0708159058546363,34.78332292789888,-1.0,-1.0,34.78332292789888,-0.01588678736618443,5.106049976089796
2018-04-27,2.826286586164116,75.33,2.084,3.075650685133933,34.79064943082336,-1.0,-1.0,34.79064943082336,0.2425803389230638,5.34863031501286
2018-04-30,2.8809879640680833,75.92,2.099,3.0805646825130024,34.79705194660882,-1.0,-1.0,34.79705194660882,-0.7816463282841425,4.566983986728718
2018-05-01,3.4649632302957514,74.85,2.051,3.0877757155103227,34.80499111150865,-1.0,-1.0,34.80499111150865,0.209513122990075,4.776497109718793
2018-05-02,1.3744389355419742,73.14,2.062,3.0859774489876757,34.80386084600293,-1.0,-1.0,34.80386084600293,0.09703369919732388,4.873530808916117
2018-05-03,1.4764037921052449,73.45,2.068,3.0850067245009423,34.80347979105162,-1.0,-1.0,34.80347979105162,0.5713346338371854,5.4448654427533025
2018-05-04,1.5578809871758779,74.75,2.103,3.084611751826556,34.80367047685407,-1.0,-1.0,34.80367047685407,0.2151439449353799,5.660009387688683
2018-05-07,1.105979329766825,74.75,2.116,3.0843069675526813,34.80341241504403,-1.0,-1.0,34.80341241504403,0.040788451461067576,5.70079783914975
2018-05-08,0.4499435562648557,74.16,2.118,3.083804865288368,34.80172636625833,-1.0,-1.0,34.80172636625833,0.7916157176518512,6.492413556801601
2018-05-09,2.1085082692327717,77.6,2.169,3.0858044835981695,34.80474491967138,-1.0,-1.0,34.80474491967138,-0.015917581655321873,6.476495975146279
2018-05-10,2.1247010113918776,77.59,2.168,3.0882724982320022,34.80871724566795,-1.0,-1.0,34.80871724566795,-0.02927594583758969,6.447220029308689
2018-05-11,1.966975451011436,77.37,2.166,3.0902940751105756,34.81210736333729,-1.0,-1.0,34.81210736333729,0.5361105137241396,6.983330543032829
2018-05-14,1.5814539692456862,78.17,2.2,3.090446420499762,34.812975468524684,-1.0,-1.0,34.812975468524684,-0.2788596821052535,6.704470860927575
2018-05-15,2.9253785709074407,78.94,2.183,3.095302335674339,34.82117335276801,-1.0,-1.0,34.82117335276801,0.37637536550054007,7.080846226428116
2018-05-16,1.3718756451208236,78.19,2.206,3.09579953466924,34.8223591817222,-1.0,-1.0,34.8223591817222,0.1809090430593541,7.26175526948747
2018-05-17,2.8034768645168526,80.09,2.219,3.1003511807072064,34.82943809620692,-1.0,-1.0,34.82943809620692,-0.21408911514022286,7.0476661543472465
2018-05-18,1.6086880825060774,78.38,2.204,3.101703078671599,34.83271865585023,-1.0,-1.0,34.83271865585023,0.047923290697051736,7.095589445044299
2018-05-21,1.4658379796847925,78.34,2.207,3.0995905826062606,34.831971916771735,-1.0,-1.0,34.831971916771735,-0.12124591665689625,6.9743435283874025
2018-05-22,3.7364372497310683,80.42,2.201,3.107536792356968,34.84032837358879,-1.0,-1.0,34.84032837358879,0.3539277344819042,7.328271262869307
2018-05-23,1.2748467601476392,78.69,2.222,3.1066774128558095,34.84030298823239,-1.0,-1.0,34.84030298823239,-0.3946613078402781,6.933609955029029
2018-05-24,2.347828463280564,78.9,2.197,3.1089098636781203,34.843956093181355,-1.0,-1.0,34.843956093181355,-0.9541560845825893,5.97945387044644
2018-05-25,2.2039246043527925,76.6,2.135,3.109285243696326,34.84593695346474,-1.0,-1.0,34.84593695346474,0.0,5.97945387044644
2018-05-28,2.1969511641865154,76.6,2.135,3.1111991524437954,34.849203201786175,-1.0,-1.0,34.849203201786175,-0.3807856998026221,5.598668170643817
2018-05-29,0.9783537288739126,74.51,2.11,3.1108674454219605,34.84912145551,-1.0,-1.0,34.84912145551,0.889868417933995,6.488536588577812
2018-05-30,0.44701056344348444,75.89,2.165,3.109013992225163,34.84664639101918,-1.0,-1.0,34.84664639101918,-0.1361426907665086,6.352393897811304
2018-05-31,1.282583377425155,76.45,2.157,3.109579461387994,34.84813009855116,-1.0,-1.0,34.84813009855116,-0.5404704782561028,5.8119234195552005
2018-06-01,0.5924439296859134,74.54,2.122,3.1095622953968123,34.84804715848921,-1.0,-1.0,34.84804715848921,-0.3132856619808279,5.498637757574373
2018-06-04,0.16185320193631014,73.41,2.102,3.1094501998829704,34.84688239679529,-1.0,-1.0,34.84688239679529,-0.25843637858392265,5.24020137899045
2018-06-05,0.22035526333723965,72.91,2.086,3.109451324885514,34.846426048256355,-1.0,-1.0,34.846426048256355,0.04572573397885701,5.285927112969307
2018-06-06,0.4381477708928969,73.23,2.089,3.1090600505750965,34.845309827241316,-1.0,-1.0,34.845309827241316,0.6899450465607964,5.975872159530104
2018-06-07,0.9339504207722626,75.23,2.132,3.1090193837517717,34.848053273558975,-1.0,-1.0,34.848053273558975,-0.27627398437217177,5.699598175157932
2018-06-08,1.4030145258412006,75.11,2.115,3.1096601837943365,34.84963852206089,-1.0,-1.0,34.84963852206089,-0.09180790535647858,5.607790269801453
2018-06-11,1.0790583921831427,74.58,2.109,3.110154665324712,34.85108658502459,-1.0,-1.0,34.85108658502459,0.012770576632721898,5.6205608464341745
2018-06-12,1.320462567088427,74.86,2.11,3.1108791057693823,34.85286134261212,-1.0,-1.0,34.85286134261212,0.3936254139011545,6.014186260335329
2018-06-13,0.6916659163306917,75.07,2.134,3.1110302822633478,34.85395224164447,-1.0,-1.0,34.85395224164447,-0.3716555112756692,5.6425307490596595
2018-06-14,1.1915483449291742,74.77,2.111,3.1113176297354723,34.8547852463623,-1.0,-1.0,34.8547852463623,-1.4327022516324757,4.209828497427184
2018-06-15,1.5387194129574482,72.02,2.022,3.1124872010065996,34.857210972820255,-1.0,-1.0,34.857210972820255,0.8740934263226322,5.083921923749816
2018-06-18,2.53081722862062,74.87,2.075,3.1160022711840605,34.86225675729127,-1.0,-1.0,34.86225675729127,-0.2862863133245475,4.797635610425269
2018-06-19,3.156029545406895,74.92,2.058,3.1207089714318066,34.87073394295098,-1.0,-1.0,34.87073394295098,-0.39771291702494727,4.399922693400322
2018-06-20,3.3118486752018583,74.25,2.034,3.1263708047591403,34.876180592329476,-1.0,-1.0,34.876180592329476,-0.23861311333396934,4.161309580066352
2018-06-21,2.448340266451595,72.87,2.019,3.1290506684068458,34.87947485564557,-1.0,-1.0,34.87947485564557,0.6973219261394835,4.858631506205836
2018-06-22,1.8107323922461944,73.67,2.06,3.1306172643587025,34.88313961541447,-1.0,-1.0,34.88313961541447,-0.20859837850159868,4.650033127704238
2018-06-25,1.4113829392309754,72.82,2.047,3.1313004164943354,34.88452225733708,-1.0,-1.0,34.88452225733708,0.4326495689679053,5.082682696672143
2018-06-26,1.2585138683357115,73.58,2.073,3.1317838138801686,34.8873546221246,-1.0,-1.0,34.8873546221246,0.6895518441202019,5.772234540792345
2018-06-27,2.2570014307499804,76.09,2.116,3.1341758885137048,34.89272144104443,-1.0,-1.0,34.89272144104443,0.014255747623810336,5.7864902884161555
2018-06-28,2.37770196265501,76.26,2.117,3.1359886620446407,34.89952670635097,-1.0,-1.0,34.89952670635097,0.49557306626979525,6.282063354685951
2018-06-29,2.461226460765687,77.44,2.148,3.1382755712992125,34.90631915234372,-1.0,-1.0,34.90631915234372,-0.7706028253721012,5.511460529313849
2018-07-02,3.388986088223831,76.71,2.1,3.143972008171273,34.914768529417216,-1.0,-1.0,34.914768529417216,0.12733289418553217,5.638793423499381
2018-07-03,2.2898483335396804,75.87,2.107,3.144923784159157,34.921761588258335,-1.0,-1.0,34.921761588258335,-0.014762093053907854,5.624031330445473
2018-07-04,3.3911074999869157,76.99,2.107,3.1501528908998875,34.930656146185605,-1.0,-1.0,34.930656146185605,0.2639552820524681,5.887986612497941
2018-07-05,2.9123416630441312,77.09,2.123,3.1516197831002812,34.94001805791609,-1.0,-1.0,34.94001805791609,0.06028630814805885,5.948272920646
2018-07-06,0.7192631217521779,74.98,2.125,3.1445706943087632,34.94622911917545,-1.0,-1.0,34.94622911917545,0.4489057757916127,6.397178696437613
2018-07-09,1.7883720742303666,77.08,2.154,3.14046753965416,34.954330513356375,-1.0,-1.0,34.954330513356375,0.41257762254031866,6.809756318977931
2018-07-10,1.582866757647949,77.8,2.18,3.1357724040089887,34.96198772584956,-1.0,-1.0,34.96198772584956,-1.4118938117992448,5.3978625071786865
2018-07-11,2.2610885351589047,75.35,2.09,3.13305921668638,34.970771035809136,-1.0,-1.0,34.970771035809136,-0.124324926899234,5.273537580279452
2018-07-12,-0.6346520925903576,72.11,2.08,3.1275345683310922,34.97339042912998,-1.0,-1.0,34.97339042912998,0.10677763586852096,5.380315216147973
2018-07-13,1.0709726141586486,74.11,2.088,3.1209139636827317,34.98037710049873,1.0,1.0,-34.98037710049873,1.147907002374382,6.528222218522355
2018-07-16,0.4637001455133287,71.03,2.017,3.1144257329058482,34.98577087480747,-1.0,-1.0,34.98577087480747,0.12367071317609629,6.651892931698452
2018-07-17,0.05019995402622612,70.87,2.024,3.108713818610256,34.990019785560165,-1.0,-1.0,34.990019785560165,0.5062778363035468,7.158170768001999
2018-07-18,-1.3193185982857472,70.52,2.053,3.1020371225018035,34.99236171372905,-1.0,-1.0,34.99236171372905,-0.05422513472463512,7.103945633277364
2018-07-19,0.1583713884670317,71.94,2.051,3.092420258336129,34.998356222102856,1.0,1.0,-34.998356222102856,-0.20407351594268713,6.899872117334677
2018-07-20,-0.2186664371580349,71.99,2.063,3.0874181879078115,35.00177723565585,-1.0,-1.0,35.00177723565585,0.2681489803668992,7.168021097701576
2018-07-23,0.6396936625926202,73.45,2.08,3.085808232151223,35.004954969907395,1.0,1.0,-35.004954969907395,-0.2176917922515013,6.950329305450075
2018-07-24,0.2574802961598266,73.53,2.093,3.0826370313533005,35.00837061817495,-1.0,-1.0,35.00837061817495,0.3995297920289172,7.349859097478992
2018-07-25,-0.44910983748100364,73.67,2.117,3.0775266889356834,35.011388680907416,-1.0,-1.0,35.011388680907416,0.402053028695873,7.751912126174865
2018-07-26,-0.4865669057770816,74.51,2.142,3.075943256244011,35.012402850502845,1.0,1.0,-35.012402850502845,0.3803791063769846,8.13229123255185
2018-07-27,0.6373763286829046,74.84,2.119,3.0708220890669837,35.01775538995616,1.0,1.0,-35.01775538995616,-0.1963029751222051,7.935988257429645
2018-07-30,0.3620608606640303,74.99,2.131,3.0694295879398776,35.020149760364134,-1.0,-1.0,35.020149760364134,-0.2683042395266644,7.66768401790298
2018-07-31,0.11853659899072966,74.16,2.114,3.0641613097843483,35.02434408751621,-1.0,-1.0,35.02434408751621,-0.6870651095090493,6.9806189083939305
2018-08-01,-0.25917973480775913,72.28,2.071,3.0619470174667693,35.02616114669616,-1.0,-1.0,35.02616114669616,0.48119822466531326,7.4618171330592435
2018-08-02,-0.6102067920803051,72.95,2.1,3.0571885992415813,35.02866990099062,1.0,1.0,-35.02866990099062,-0.08984436402223495,7.371972769037009
2018-08-03,-1.253374025513736,72.48,2.105,3.0573173604851496,35.02773112851009,1.0,1.0,-35.02773112851009,-0.11606785893831079,7.255904910098698
2018-08-06,-1.4676805429771633,72.51,2.112,3.056349816296062,35.02731086315207,1.0,1.0,-35.02731086315207,-0.3012864578264005,6.954618452272298
2018-08-07,-2.298132440880437,72.31,2.13,3.0528405999667725,35.027292225765464,1.0,1.0,-35.027292225765464,0.8165546914471622,7.77117314371946
2018-08-08,-2.104995386927726,70.71,2.079,3.056107476410982,35.02404780516004,1.0,1.0,-35.02404780516004,0.23358941037232236,8.004762554091783
2018-08-09,-1.7706793901588895,70.55,2.065,3.0576572613620603,35.02212077005273,1.0,1.0,-35.02212077005273,-0.5363372179535157,7.468425336138267
2018-08-10,-2.4389253584723463,71.0,2.097,3.057385451150623,35.020946761312516,1.0,1.0,-35.020946761312516,0.044749384836553344,7.5131747209748205
2018-08-13,-2.712048406512153,70.62,2.094,3.0559443051754704,35.020080423358245,1.0,1.0,-35.020080423358245,0.052296079170599516,7.56547080014542
2018-08-14,-2.4550035436393074,70.77,2.091,3.0552178212740357,35.01913129777107,1.0,1.0,-35.01913129777107,0.5021502929562344,8.067621093101653
2018-08-15,-3.7220350674999025,68.38,2.059,3.053566120371451,35.01798691962112,1.0,1.0,-35.01798691962112,-0.2429711289939981,7.824649964107655
2018-08-16,-3.4206852697682137,69.21,2.074,3.0426457309815382,35.019616812810135,1.0,1.0,-35.019616812810135,0.18228797598343474,8.00693794009109
2018-08-17,-2.1522076096685367,70.14,2.064,3.0215892857168725,35.02529438452933,1.0,1.0,-35.02529438452933,-0.20677556795117577,7.800162372139915
2018-08-20,-1.6917663123035283,71.11,2.077,2.876814396144616,35.05140409836472,1.0,1.0,-35.05140409836472,-0.14428992377973432,7.6558724483601805
2018-08-21,-1.5350509354194344,71.65,2.086,2.6735826271239906,35.08391703519628,1.0,1.0,-35.08391703519628,-0.7890167826546278,6.866855665705553
2018-08-22,-1.9789065617266601,72.96,2.134,2.4420961796895955,35.11663850127772,1.0,1.0,-35.11663850127772,-0.07172518125802595,6.795130484447527
2018-08-23,-1.4375270373067792,73.73,2.139,2.289558254354225,35.14143386503356,1.0,1.0,-35.14143386503356,-0.35221313233916657,6.442917352108361
2018-08-24,-1.5839378129894897,74.41,2.161,2.1304474813006054,35.16609801619134,1.0,1.0,-35.16609801619134,-0.520738147393859,5.922179204714501
2018-08-27,-2.764047833339575,74.41,2.193,1.9314403267731082,35.19108428332858,1.0,1.0,-35.19108428332858,0.22876965957884945,6.15094886429335
2018-08-28,-0.8652437286671955,75.91,2.18,1.7347473484012856,35.21800171039779,1.0,1.0,-35.21800171039779,-0.45023354718357117,5.700715317109779
2018-08-29,-1.7160601027306939,76.07,2.208,1.6724706567788101,35.229193887106284,1.0,1.0,-35.229193887106284,0.07670387445850296,5.777419191568282
2018-08-30,-0.6219421966846568,77.05,2.204,1.61814044247289,35.24135308379521,1.0,1.0,-35.24135308379521,0.20643877579896716,5.983857967367249
2018-08-31,-0.3049483837067868,76.94,2.191,1.5513443718741602,35.25556749598667,1.0,1.0,-35.25556749598667,0.011307512347283666,5.995165479714533
2018-09-03,0.5336216207257394,77.81,2.191,1.4982428538759707,35.26991254188693,1.0,1.0,-35.26991254188693,-0.13263660458986182,5.862528875124672
2018-09-04,-0.06728889421559359,77.51,2.199,1.4747051398631357,35.27843969723311,-1.0,-1.0,35.27843969723311,-0.10159233089040733,5.760936544234264
2018-09-05,-0.6664551997813817,76.68,2.192,1.4512274960200857,35.28579160573968,1.0,1.0,-35.28579160573968,0.5663395536801238,6.327276097914388
2018-09-06,-0.41766703987100584,75.67,2.156,1.4412308427426044,35.291125714225885,1.0,1.0,-35.291125714225885,-0.16527380035783143,6.1620022975565565
2018-09-07,-0.9015762129802596,75.55,2.166,1.4300666466538687,35.29620323775635,1.0,1.0,-35.29620323775635,0.04873938491825907,6.210741682474816
2018-09-10,0.37237558895400014,76.77,2.164,1.4159087648976847,35.30389298107486,1.0,1.0,-35.30389298107486,-0.7478790357506399,5.462862646724176
2018-09-11,0.1503790580902944,78.22,2.211,1.4083768385423099,35.309643121623566,-1.0,-1.0,35.309643121623566,-0.02301201738685754,5.439850629337318
2018-09-12,1.932579128075858,80.02,2.211,1.4063758457760318,35.317693745782066,-1.0,-1.0,35.317693745782066,-0.5136107595685538,4.926239869768764
2018-09-13,0.767869681825843,77.66,2.177,1.4065004997647814,35.320225226538426,-1.0,-1.0,35.320225226538426,-0.278516602282947,4.6477232674858175
2018-09-14,1.5656173144975583,77.87,2.16,1.4058189240464714,35.32610309514002,-1.0,-1.0,35.32610309514002,-0.4951349913706899,4.152588276115128
2018-09-17,2.956383593028008,78.22,2.13,1.4097383399137187,35.335031176982156,-1.0,-1.0,35.335031176982156,0.43474085817848285,4.5873291342936104
2018-09-18,3.008242768335762,79.25,2.157,1.4088246418106547,35.34620177638583,-1.0,-1.0,35.34620177638583,0.276303314968862,4.8636324492624725
2018-09-19,2.565426821005275,79.43,2.174,1.40558082186146,35.35628941076115,-1.0,-1.0,35.35628941076115,-0.27143924353755505,4.592193205724917
2018-09-20,2.7475752020225173,79.03,2.157,1.4074515055349994,35.36505553916434,-1.0,-1.0,35.36505553916434,-0.1131234318500624,4.479069773874855
2018-09-21,2.8424985205795963,78.9,2.15,1.405689707777194,35.375582083451356,-1.0,-1.0,35.375582083451356,1.077180060528487,5.556249834403342
2018-09-24,2.4425985053600385,80.89,2.217,1.404965189688616,35.38448421048262,-1.0,-1.0,35.38448421048262,0.1273262689948801,5.683576103398222
2018-09-25,3.419379848823553,82.21,2.226,1.4087457833524186,35.39560653691664,-1.0,-1.0,35.39560653691664,0.03593773242172752,5.719513835819949
2018-09-26,2.9868223205467217,81.87,2.228,1.4107424961509853,35.40537597821063,-1.0,-1.0,35.40537597821063,0.13115959909889452,5.850673434918844
2018-09-27,2.35535999286121,81.54,2.236,1.4106882970143244,35.413524153461,-1.0,-1.0,35.413524153461,0.47650319423365506,6.327176629152499
2018-09-28,2.4140479990846444,82.72,2.267,1.405030678968941,35.42388707583386,-1.0,-1.0,35.42388707583386,0.9107157288216206,7.237892357974119
2018-10-01,2.48916418537344,84.94,2.327,1.4058004525687848,35.43224573039388,-1.0,-1.0,35.43224573039388,-0.16038915572849868,7.07750320224562
2018-10-02,3.508653826072944,85.63,2.317,1.4117463151492309,35.44296338969661,-1.0,-1.0,35.44296338969661,0.430415824007764,7.507919026253385
2018-10-03,2.3176805622758536,85.45,2.345,1.4121221464666793,35.450882489434605,-1.0,-1.0,35.450882489434605,-0.5061380599526821,7.001780966300703
2018-10-04,4.081600105788112,86.07,2.312,1.4230333207198067,35.46211068088749,-1.0,-1.0,35.46211068088749,-0.15768358723738898,6.844097379063314
2018-10-05,3.5011832359736985,85.12,2.301,1.4301118773773553,35.47101988875546,0.0,0.0,-0.0,-0.0,6.844097379063314
2018-10-08,2.0946938097303445,84.22,2.315,1.430252089728142,35.47529425065644,-1.0,-1.0,35.47529425065644,0.40258948772107916,7.246686866784393
2018-10-09,2.060717054862508,85.16,2.342,1.4302897643022003,35.48218742320132,-1.0,-1.0,35.48218742320132,-0.46907703844310494,6.777609828341288
2018-10-10,1.8428379980569929,83.82,2.31,1.4304261270141045,35.48794891859004,-1.0,-1.0,35.48794891859004,-0.9844734902533344,5.793136338087954
2018-10-11,1.7019052133882866,81.35,2.244,1.429790612018556,35.493803380843005,-1.0,-1.0,35.493803380843005,-0.10285318020887153,5.690283157879082
2018-10-12,1.3023089906637608,80.71,2.237,1.4297920091359084,35.49740322276988,-1.0,-1.0,35.49740322276988,0.06099522114745087,5.751278379026533
