Date,CRUDOIL,EIAGCGR,Spread,Spread VOL,position,X1X2position,X1position,X2position,dailypnl,cumpnl
2018-01-01,60.42,1.769,60.172674547727546,23.251140640966224,-1,,,,,
2018-01-02,60.37,1.732,60.12362126936231,23.251140640966224,-1,-1.0,-1.0,0.025587071210067574,-0.02017695630619715,-0.02017695630619715
2018-01-03,61.63,1.779,61.382418677015444,23.251140640966224,-1,-1.0,-1.0,0.025587071210067574,-0.006021999936822431,-0.026198956243019583
2018-01-04,62.01,1.789,61.76216280630334,23.251140640966224,-1,-1.0,-1.0,0.025587071210067574,0.008934621814966745,-0.017264334428052835
2018-01-05,61.44,1.771,61.19262337358512,23.251140640966224,-1,-1.0,-1.0,0.025587071210067574,-0.004604469604688119,-0.021868804032740954
2018-01-08,61.73,1.779,61.48241867701544,23.251140640966224,-1,-1.0,-1.0,0.025587071210067574,-0.019378934042032597,-0.041247738074773554
2018-01-09,62.96,1.817,62.71144636830946,23.251140640966224,-1,-1.0,-1.0,0.025587071210067574,-0.009576034892583426,-0.05082377296735698
2018-01-10,63.57,1.825,63.32124167173978,23.251140640966224,-1,-1.0,-1.0,0.025587071210067574,-0.0036180588327827667,-0.05444183180013975
2018-01-11,63.8,1.825,63.551241671739774,23.251140640966224,-1,-1.0,-1.0,0.025587071210067574,-0.0073743202668812785,-0.06181615206702103
2018-01-12,64.3,1.858,64.05039729838985,23.251140640966224,-1,-1.0,-1.0,0.025587071210067574,0.0,-0.06181615206702103
2018-01-15,64.3,1.858,64.05039729838985,23.251140640966224,-1,-1.0,-1.0,0.025587071210067574,0.008754526352099709,-0.05306162571492132
2018-01-16,63.73,1.85,63.48060199495952,23.251140640966224,-1,-1.0,-1.0,0.025587071210067574,-0.0034201161046354773,-0.05648174181955679
2018-01-17,63.97,1.875,63.71996231817928,23.251140640966224,-1,-1.0,-1.0,0.025587071210067574,0.0005992217506244808,-0.05588252006893231
2018-01-18,63.95,1.896,63.69942498968387,23.251140640966224,-1,-1.0,-1.0,0.025587071210067574,0.008840165671476451,-0.047042354397455854
2018-01-19,63.37,1.879,63.119859969894435,23.251140640966224,-1,-1.0,-1.0,0.025587071210067574,-0.0028020154634953716,-0.049844369860951226
2018-01-22,63.57,1.905,63.31919470604297,23.251140640966224,-1,-1.0,-1.0,0.025587071210067574,-0.015057296858342782,-0.06490166671929401
2018-01-23,64.54,1.92,64.28881089997483,23.251140640966224,-1,-1.0,-1.0,0.025587071210067574,-0.018353241752803586,-0.0832549084720976
2018-01-24,65.74,1.938,65.48835033269305,23.251140640966224,-1,-1.0,-1.0,0.025587071210067574,0.0016009246871846333,-0.08165398378491297
2018-01-25,65.62,1.921,65.36878531290363,23.251140640966224,-1,-1.0,-1.0,0.025587071210067574,-0.0087040049398469,-0.09035798872475986
