Date,CRUDOIL,ETHANYH,Spread,Spread VOL,position,X1X2position,X1position,X2position,dailypnl,cumpnl
2018-03-16,62.29,1.61,61.44378872834555,23.25984900628863,-1,-1.0,-1.0,0.016745261948924575,0.004495103547921042,-0.02930468960735779
2018-03-19,62.01,1.61,61.16378872834555,23.25984900628863,-1,-1.0,-1.0,0.016745261948924575,-0.023867118206740923,-0.053171807814098714
2018-03-20,63.49,1.61,62.643788728345555,23.25984900628863,-1,-1.0,-1.0,0.016745261948924575,-0.025673334383367497,-0.07884514219746622
2018-03-21,65.12,1.61,64.27378872834555,23.25984900628863,-1,-1.0,-1.0,0.016745261948924575,0.013667076167076186,-0.06517806603039003
2018-03-22,64.23,1.61,63.38378872834555,23.25984900628863,-1,-1.0,-1.0,0.016745261948924575,-0.025430517160756345,-0.09060858319114637
2018-03-23,65.83,1.56,64.984625991443,23.25984900628863,-1,-1.0,-1.0,0.016745261948924575,0.004709099194895927,-0.08589948399625044
2018-03-26,65.52,1.56,64.674625991443,23.25984900628863,-1,-1.0,-1.0,0.016745261948924575,0.0045787545787545625,-0.08132072941749588
2018-03-27,65.22,1.56,64.374625991443,23.25984900628863,-1,-1.0,-1.0,0.016745261948924575,0.013339466421343205,-0.06798126299615267
2018-03-28,64.35,1.56,63.50462599144299,23.25984900628863,-1,-1.0,-1.0,0.016745261948924575,-0.008702408702408793,-0.07668367169856147
2018-03-29,64.91,1.56,64.064625991443,23.25984900628863,-1,-1.0,-1.0,0.016745261948924575,0.0,-0.07668367169856147
2018-03-30,64.91,1.56,64.064625991443,23.25984900628863,-1,-1.0,-1.0,0.016745261948924575,0.029733477122169116,-0.04695019457639235
2018-04-02,62.98,1.56,62.134625991442995,23.25984900628863,-1,-1.0,-1.0,0.016745261948924575,-0.007939028262940573,-0.054889222839332924
2018-04-03,63.48,1.56,62.634625991442995,23.25984900628863,-1,-1.0,-1.0,0.016745261948924575,0.002205419029615574,-0.05268380380971735
2018-04-04,63.34,1.56,62.494625991443,23.25984900628863,-1,-1.0,-1.0,0.016745261948924575,-0.002683928007578107,-0.05536773181729546
2018-04-05,63.51,1.56,62.664625991442996,23.25984900628863,-1,-1.0,-1.0,0.016745261948924575,0.022981392516509675,-0.032386339300785785
2018-04-06,62.03,1.53,61.185128349301465,23.25984900628863,-1,-1.0,-1.0,0.016745261948924575,-0.022408512010317683,-0.05479485131110347
2018-04-09,63.42,1.53,62.575128349301465,23.25984900628863,-1,-1.0,-1.0,0.016745261948924575,-0.032954903815830994,-0.08774975512693446
2018-04-10,65.51,1.53,64.66512834930147,23.25984900628863,-1,-1.0,-1.0,0.016745261948924575,-0.019996947030987533,-0.107746702157922
2018-04-11,66.82,1.53,65.97512834930146,23.25984900628863,-1,-1.0,-1.0,0.016745261948924575,-0.0037413947919784363,-0.11148809694990043
2018-04-12,67.07,1.53,66.22512834930146,23.25984900628863,-1,-1.0,-1.0,0.016745261948924575,-0.004333350009339854,-0.11582144695924028
2018-04-13,67.39,1.57,66.5444585388235,23.25984900628863,-1,-1.0,-1.0,0.016745261948924575,0.017361626354058468,-0.09845982060518181
2018-04-16,66.22,1.57,65.3744585388235,23.25984900628863,-1,-1.0,-1.0,0.016745261948924575,-0.0045303533675626895,-0.1029901739727445
2018-04-17,66.52,1.57,65.6744585388235,23.25984900628863,-1,-1.0,-1.0,0.016745261948924575,-0.02931449188214086,-0.13230466585488537
2018-04-18,68.47,1.57,67.6244585388235,23.25984900628863,-1,-1.0,-1.0,0.016745261948924575,0.0026288885643346305,-0.12967577729055074
2018-04-19,68.29,1.57,67.44445853882351,23.25984900628863,-1,-1.0,-1.0,0.016745261948924575,-0.000891278040170501,-0.13056705533072124
2018-04-20,68.38,1.61,67.53378872834554,23.25984900628863,-1,-1.0,-1.0,0.016745261948924575,-0.002924831822170182,-0.13349188715289143
2018-04-23,68.58,1.61,67.73378872834554,23.25984900628863,-1,-1.0,-1.0,0.016745261948924575,0.013414989792942533,-0.12007689735994889
2018-04-24,67.66,1.61,66.81378872834554,23.25984900628863,-1,-1.0,-1.0,0.016745261948924575,-0.005911912503695049,-0.12598880986364394
2018-04-25,68.06,1.61,67.21378872834555,23.25984900628863,-1,-1.0,-1.0,0.016745261948924575,-0.0019100793417572426,-0.12789888920540118
2018-04-26,68.19,1.61,67.34378872834554,23.25984900628863,-1,-1.0,-1.0,0.016745261948924575,0.0011118259426216228,-0.12678706326277955
2018-04-27,68.1,1.59,67.25412363358453,23.25984900628863,-1,-1.0,-1.0,0.016745261948924575,-0.006901615271659223,-0.13368867853443878
2018-04-30,68.57,1.59,67.72412363358453,23.25984900628863,-1,-1.0,-1.0,0.016745261948924575,0.019250401050021737,-0.11443827748441704
2018-05-01,67.25,1.59,66.40412363358453,23.25984900628863,-1,-1.0,-1.0,0.016745261948924575,-0.010111524163568975,-0.12454980164798601
2018-05-02,67.93,1.59,67.08412363358454,23.25984900628863,-1,-1.0,-1.0,0.016745261948924575,-0.007360518180479891,-0.1319103198284659
2018-05-03,68.43,1.59,67.58412363358454,23.25984900628863,-1,-1.0,-1.0,0.016745261948924575,-0.01906201319902975,-0.15097233302749566
2018-05-04,69.72,1.57,68.8744585388235,23.25984900628863,-1,-1.0,-1.0,0.016745261948924575,-0.014486517498565776,-0.16545885052606144
2018-05-07,70.73,1.57,69.88445853882351,23.25984900628863,-1,-1.0,-1.0,0.016745261948924575,0.023610914746218015,-0.14184793577984342
2018-05-08,69.06,1.57,68.21445853882351,23.25984900628863,-1,-1.0,-1.0,0.016745261948924575,-0.030118737329858147,-0.17196667310970157
2018-05-09,71.14,1.57,70.2944585388235,23.25984900628863,-1,-1.0,-1.0,0.016745261948924575,-0.0030924936744447518,-0.17505916678414632
2018-05-10,71.36,1.57,70.5144585388235,23.25984900628863,-1,-1.0,-1.0,0.016745261948924575,0.009035563484926998,-0.16602360329921934
2018-05-11,70.7,1.55,69.8547934440625,23.25984900628863,-1,-1.0,-1.0,0.016745261948924575,-0.003677510608203649,-0.16970111390742298
2018-05-14,70.96,1.55,70.11479344406249,23.25984900628863,-1,-1.0,-1.0,0.016745261948924575,-0.004932356257046244,-0.17463347016446923
2018-05-15,71.31,1.55,70.4647934440625,23.25984900628863,-1,-1.0,-1.0,0.016745261948924575,-0.0025241901556583013,-0.17715766032012753
2018-05-16,71.49,1.55,70.64479344406249,23.25984900628863,-1,-1.0,-1.0,0.016745261948924575,0.0,-0.17715766032012753
2018-05-17,71.49,1.55,70.64479344406249,23.25984900628863,-1,-1.0,-1.0,0.016745261948924575,0.002937473772555488,-0.17422018654757204
2018-05-18,71.28,1.55,70.43479344406249,23.25984900628863,-1,-1.0,-1.0,0.016745261948924575,-0.013468013468013407,-0.18768820001558545
2018-05-21,72.24,1.55,71.39479344406249,23.25984900628863,-1,-1.0,-1.0,0.016745261948924575,0.0005537098560353115,-0.18713449015955014
2018-05-22,72.2,1.55,71.3547934440625,23.25984900628863,-1,-1.0,-1.0,0.016745261948924575,0.004986149584487509,-0.18214834057506263
2018-05-23,71.84,1.55,70.9947934440625,23.25984900628863,-1,-1.0,-1.0,0.016745261948924575,0.01572939866369727,-0.16641894191136536
2018-05-24,70.71,1.55,69.86479344406249,23.25984900628863,-1,-1.0,-1.0,0.016745261948924575,0.040138529236823005,-0.12628041267454235
2018-05-25,67.91,1.6,67.06395618096504,23.25984900628863,-1,-1.0,-1.0,0.016745261948924575,0.0,-0.12628041267454235
2018-05-28,67.91,1.6,67.06395618096504,23.25984900628863,-1,-1.0,-1.0,0.016745261948924575,0.017228685024296864,-0.10905172765024548
2018-05-29,66.74,1.6,65.89395618096503,23.25984900628863,-1,-1.0,-1.0,0.016745261948924575,-0.022175606832484318,-0.1312273344827298
2018-05-30,68.22,1.6,67.37395618096504,23.25984900628863,-1,-1.0,-1.0,0.016745261948924575,0.01715039577836419,-0.11407693870436561
2018-05-31,67.05,1.6,66.20395618096504,23.25984900628863,-1,-1.0,-1.0,0.016745261948924575,0.017925887466936918,-0.09615105123742869
2018-06-01,65.82,1.56,64.97462599144299,23.25984900628863,-1,-1.0,-1.0,0.016745261948924575,0.016104527499240184,-0.0800465237381885
2018-06-04,64.76,1.56,63.914625991443,23.25984900628863,-1,-1.0,-1.0,0.016745261948924575,-0.011890055589870219,-0.09193657932805872
2018-06-05,65.53,1.56,64.684625991443,23.25984900628863,-1,-1.0,-1.0,0.016745261948924575,0.012055547077674422,-0.0798810322503843
2018-06-06,64.74,1.56,63.89462599144299,23.25984900628863,-1,-1.0,-1.0,0.016745261948924575,-0.01884460920605502,-0.09872564145643932
2018-06-07,65.96,1.56,65.11462599144299,23.25984900628863,-1,-1.0,-1.0,0.016745261948924575,0.002969064880395325,-0.095756576576044
2018-06-08,65.75,1.54,64.90496089668197,23.25984900628863,-1,-1.0,-1.0,0.016745261948924575,-0.0054752851711026285,-0.10123186174714663
2018-06-11,66.11,1.54,65.26496089668197,23.25984900628863,-1,-1.0,-1.0,0.016745261948924575,-0.003932839207381633,-0.10516470095452826
2018-06-12,66.37,1.54,65.52496089668197,23.25984900628863,-1,-1.0,-1.0,0.016745261948924575,-0.004218773542263188,-0.10938347449679145
2018-06-13,66.65,1.54,65.80496089668198,23.25984900628863,-1,-1.0,-1.0,0.016745261948924575,-0.0037509377344335793,-0.11313441223122503
2018-06-14,66.9,1.54,66.05496089668198,23.25984900628863,-1,-1.0,-1.0,0.016745261948924575,0.027354260089686333,-0.0857801521415387
2018-06-15,65.07,1.54,64.22496089668196,23.25984900628863,-1,-1.0,-1.0,0.016745261948924575,-0.012140771476871093,-0.09792092361840979
2018-06-18,65.86,1.54,65.01496089668197,23.25984900628863,-1,-1.0,-1.0,0.016745261948924575,0.011843303978135489,-0.0860776196402743
2018-06-19,65.08,1.54,64.23496089668197,23.25984900628863,-1,-1.0,-1.0,0.016745261948924575,-0.01044867854947773,-0.09652629818975203
2018-06-20,65.76,1.54,64.91496089668198,23.25984900628863,-1,-1.0,-1.0,0.016745261948924575,-0.0034975669099754914,-0.10002386509972752
2018-06-21,65.99,1.54,65.14496089668197,23.25984900628863,-1,-1.0,-1.0,0.016745261948924575,-0.06587627600364587,-0.1659001411033734
2018-06-22,70.33,1.53,69.48512834930146,23.25984900628863,-1,-1.0,-1.0,0.016745261948924575,-0.03910137921228496,-0.20500152031565835
2018-06-25,73.08,1.53,72.23512834930146,23.25984900628863,-1,-1.0,-1.0,0.016745261948924575,-0.030103995621237,-0.23510551593689535
2018-06-26,75.28,1.53,74.43512834930146,23.25984900628863,-1,-1.0,-1.0,0.016745261948924575,0.03347502656748136,-0.201630489369414
2018-06-27,72.76,1.53,71.91512834930147,23.25984900628863,-1,-1.0,-1.0,0.016745261948924575,-0.009483232545354658,-0.21111372191476865
2018-06-28,73.45,1.53,72.60512834930147,23.25984900628863,-1,-1.0,-1.0,0.016745261948924575,-0.009311400403075534,-0.2204251223178442
2018-06-29,74.15,1.55,73.3047934440625,23.25984900628863,-1,-1.0,-1.0,0.016745261948924575,0.002832097100472164,-0.21759302521737203
2018-07-02,73.94,1.55,73.09479344406249,23.25984900628863,-1,-1.0,-1.0,0.016745261948924575,-0.00270489586150946,-0.2202979210788815
2018-07-03,74.14,1.55,73.29479344406249,23.25984900628863,-1,-1.0,-1.0,0.016745261948924575,0.0,-0.2202979210788815
2018-07-04,74.14,1.55,73.29479344406249,23.25984900628863,-1,-1.0,-1.0,0.016745261948924575,0.01618559482060966,-0.20411232625827183
2018-07-05,72.94,1.55,72.09479344406249,23.25984900628863,-1,-1.0,-1.0,0.016745261948924575,-0.011574444854090439,-0.21568677111236226
2018-07-06,73.8,1.57,72.9544585388235,23.25984900628863,-1,-1.0,-1.0,0.016745261948924575,-0.0006775067750677266,-0.21636427788742998
2018-07-09,73.85,1.57,73.0044585388235,23.25984900628863,-1,-1.0,-1.0,0.016745261948924575,-0.0035206499661477597,-0.21988492785357774
2018-07-10,74.11,1.57,73.2644585388235,23.25984900628863,-1,-1.0,-1.0,0.016745261948924575,0.05033058966401305,-0.1695543381895647
2018-07-11,70.38,1.57,69.5344585388235,23.25984900628863,-1,-1.0,-1.0,0.016745261948924575,0.0007104290991758466,-0.16884390909038885
2018-07-12,70.33,1.57,69.4844585388235,23.25984900628863,-1,-1.0,-1.0,0.016745261948924575,-0.009668704677946893,-0.17851261376833574
2018-07-13,71.01,1.57,70.16445853882351,23.25984900628863,-1,-1.0,-1.0,0.016745261948924575,0.041543444585269707,-0.13696916918306604
2018-07-16,68.06,1.57,67.21445853882351,23.25984900628863,-1,-1.0,-1.0,0.016745261948924575,-0.00029385836027029377,-0.13726302754333633
2018-07-17,68.08,1.57,67.2344585388235,23.25984900628863,-1,-1.0,-1.0,0.016745261948924575,-0.009988249118684012,-0.14725127666202034
2018-07-18,68.76,1.57,67.91445853882351,23.25984900628863,-1,-1.0,-1.0,0.016745261948924575,-0.010180337405468087,-0.15743161406748843
2018-07-19,69.46,1.57,68.6144585388235,23.25984900628863,-1,-1.0,-1.0,0.016745261948924575,0.017169472427427022,-0.1402621416400614
2018-07-20,68.26,1.56,67.414625991443,23.25984900628863,-1,-1.0,-1.0,0.016745261948924575,-0.02754175212423071,-0.1678038937642921
2018-07-23,70.14,1.56,69.294625991443,23.25984900628863,-1,-1.0,-1.0,0.016745261948924575,-0.003279155973766823,-0.17108304973805893
2018-07-24,70.37,1.56,69.524625991443,23.25984900628863,-1,-1.0,-1.0,0.016745261948924575,-0.013215859030836885,-0.18429890876889582
2018-07-25,71.3,1.56,70.454625991443,23.25984900628863,-1,-1.0,-1.0,0.016745261948924575,0.023702664796633965,-0.16059624397226185
2018-07-26,69.61,1.56,68.764625991443,23.25984900628863,-1,-1.0,-1.0,0.016745261948924575,-0.003124149352644632,-0.16372039332490648
2018-07-27,69.82,1.55,68.97479344406248,23.25984900628863,-1,-1.0,-1.0,0.016745261948924575,-0.020481237467774305,-0.1842016307926808
2018-07-30,71.25,1.55,70.40479344406249,23.25984900628863,-1,-1.0,-1.0,0.016745261948924575,0.019087719298245598,-0.1651139114944352
2018-07-31,69.89,1.55,69.04479344406249,23.25984900628863,-1,-1.0,-1.0,0.016745261948924575,0.03190728287308631,-0.13320662862134888
2018-08-01,67.66,1.55,66.81479344406249,23.25984900628863,-1,-1.0,-1.0,0.016745261948924575,-0.019213715637008466,-0.15242034425835735
2018-08-02,68.96,1.55,68.11479344406249,23.25984900628863,-1,-1.0,-1.0,0.016745261948924575,0.006815545243619492,-0.14560479901473786
2018-08-03,68.49,1.55,67.64479344406249,23.25984900628863,-1,-1.0,-1.0,0.016745261948924575,-0.007592349248065622,-0.15319714826280348
2018-08-06,69.01,1.55,68.1647934440625,23.25984900628863,-1,-1.0,-1.0,0.016745261948924575,-0.0023185045645557345,-0.1555156528273592
2018-08-07,69.17,1.55,68.3247934440625,23.25984900628863,-1,-1.0,-1.0,0.016745261948924575,0.03223941014890852,-0.12327624267845069
2018-08-08,66.94,1.55,66.09479344406249,23.25984900628863,-1,-1.0,-1.0,0.016745261948924575,0.0019420376456527055,-0.12133420503279799
2018-08-09,66.81,1.55,65.9647934440625,23.25984900628863,-1,-1.0,-1.0,0.016745261948924575,-0.013137883319230775,-0.13447208835202876
2018-08-10,67.63,1.47,66.78613306501839,23.25984900628863,-1,-1.0,-1.0,0.016745261948924575,0.006358125092414513,-0.12811396325961424
2018-08-13,67.2,1.47,66.3561330650184,23.25984900628863,-1,-1.0,-1.0,0.016745261948924575,0.0023809523809523725,-0.12573301087866187
2018-08-14,67.04,1.47,66.1961330650184,23.25984900628863,-1,-1.0,-1.0,0.016745261948924575,0.03028042959427213,-0.09545258128438974
2018-08-15,65.01,1.47,64.1661330650184,23.25984900628863,-1,-1.0,-1.0,0.016745261948924575,-0.0069220119981538986,-0.10237459328254364
2018-08-16,65.46,1.47,64.61613306501839,23.25984900628863,-1,-1.0,-1.0,0.016745261948924575,-0.006874427131072558,-0.1092490204136162
2018-08-17,65.91,1.47,65.06613306501839,23.25984900628863,-1,-1.0,-1.0,0.016745261948924575,-0.007889546351085075,-0.11713856676470127
2018-08-20,66.43,1.47,65.5861330650184,23.25984900628863,-1,-1.0,-1.0,0.016745261948924575,0.008881529429474733,-0.10825703733522654
2018-08-21,65.84,1.47,64.9961330650184,23.25984900628863,-1,-1.0,-1.0,0.016745261948924575,-0.05042527339003633,-0.15868231072526287
2018-08-22,69.16,1.47,68.31613306501839,23.25984900628863,-1,-1.0,-1.0,0.016745261948924575,0.00477154424522841,-0.15391076648003446
2018-08-23,68.83,1.47,67.9861330650184,23.25984900628863,-1,-1.0,-1.0,0.016745261948924575,-0.015294569884745689,-0.16920533636478016
2018-08-24,69.82,1.39,68.9774726859743,23.25984900628863,-1,-1.0,-1.0,0.016745261948924575,0.013606416499570173,-0.15559891986521
2018-08-27,68.87,1.39,68.02747268597432,23.25984900628863,-1,-1.0,-1.0,0.016745261948924575,0.004936837519965209,-0.15066208234524478
2018-08-28,68.53,1.39,67.68747268597431,23.25984900628863,-1,-1.0,-1.0,0.016745261948924575,-0.01430030643513791,-0.1649623887803827
2018-08-29,69.51,1.39,68.66747268597432,23.25984900628863,-1,-1.0,-1.0,0.016745261948924575,-0.01064595022298942,-0.1756083390033721
2018-08-30,70.25,1.39,69.40747268597431,23.25984900628863,-1,-1.0,-1.0,0.016745261948924575,0.00616475492933015,-0.16944358407404195
2018-08-31,69.8,1.37,68.9578075912133,23.25984900628863,-1,-1.0,-1.0,0.016745261948924575,0.0,-0.16944358407404195
2018-09-03,69.8,1.37,68.9578075912133,23.25984900628863,-1,-1.0,-1.0,0.016745261948924575,-0.001002865329513103,-0.17044644940355505
2018-09-04,69.87,1.37,69.0278075912133,23.25984900628863,-1,-1.0,-1.0,0.016745261948924575,0.016459138399885553,-0.1539873110036695
2018-09-05,68.72,1.37,67.8778075912133,23.25984900628863,-1,-1.0,-1.0,0.016745261948924575,0.013824214202561191,-0.1401630968011083
2018-09-06,67.77,1.37,66.9278075912133,23.25984900628863,-1,-1.0,-1.0,0.016745261948924575,0.0002951158329643766,-0.13986798096814393
2018-09-07,67.75,1.37,66.9078075912133,23.25984900628863,-1,-1.0,-1.0,0.016745261948924575,0.0030996309963098323,-0.1367683499718341
2018-09-10,67.54,1.37,66.6978075912133,23.25984900628863,-1,-1.0,-1.0,0.016745261948924575,-0.025318329878590395,-0.1620866798504245
2018-09-11,69.25,1.37,68.4078075912133,23.25984900628863,-1,-1.0,-1.0,0.016745261948924575,-0.016173285198556098,-0.1782599650489806
2018-09-12,70.37,1.37,69.5278075912133,23.25984900628863,-1,-1.0,-1.0,0.016745261948924575,0.0252948699729999,-0.1529650950759807
2018-09-13,68.59,1.37,67.7478075912133,23.25984900628863,-1,-1.0,-1.0,0.016745261948924575,-0.005831753899985248,-0.15879684897596594
2018-09-14,68.99,1.37,68.1478075912133,23.25984900628863,-1,-1.0,-1.0,0.016745261948924575,0.0011595883461370526,-0.15763726062982888
2018-09-17,68.91,1.37,68.0678075912133,23.25984900628863,-1,-1.0,-1.0,0.016745261948924575,-0.013640980989696683,-0.17127824161952557
2018-09-18,69.85,1.37,69.0078075912133,23.25984900628863,-1,-1.0,-1.0,0.016745261948924575,-0.0181818181818183,-0.18946005980134387
2018-09-19,71.12,1.37,70.2778075912133,23.25984900628863,-1,-1.0,-1.0,0.016745261948924575,0.011248593925759387,-0.17821146587558448
2018-09-20,70.32,1.37,69.47780759121329,23.25984900628863,-1,-1.0,-1.0,0.016745261948924575,-0.022733149691114726,-0.2009446155666992
2018-09-21,71.91,1.36,71.06797504383277,23.25984900628863,-1,-1.0,-1.0,0.016745261948924575,-0.01807815324711437,-0.21902276881381358
2018-09-24,73.21,1.36,72.36797504383277,23.25984900628863,-1,-1.0,-1.0,0.016745261948924575,0.0042343942084412944,-0.21478837460537228
2018-09-25,72.9,1.36,72.05797504383278,23.25984900628863,-1,-1.0,-1.0,0.016745261948924575,0.018244170096022083,-0.1965442045093502
2018-09-26,71.57,1.36,70.72797504383277,23.25984900628863,-1,-1.0,-1.0,0.016745261948924575,-0.007684784127427902,-0.2042289886367781
2018-09-27,72.12,1.36,71.27797504383278,23.25984900628863,-1,-1.0,-1.0,0.016745261948924575,-0.015422076707987401,-0.2196510653447655
2018-09-28,73.25,1.38,72.4076401385938,23.25984900628863,-1,-1.0,-1.0,0.016745261948924575,-0.027986348122866822,-0.24763741346763232
2018-10-01,75.3,1.38,74.4576401385938,23.25984900628863,-1,-1.0,-1.0,0.016745261948924575,0.000929614873837914,-0.2467077985937944
2018-10-02,75.23,1.38,74.38764013859381,23.25984900628863,-1,-1.0,-1.0,0.016745261948924575,-0.015685231955336887,-0.2623930305491313
2018-10-03,76.41,1.38,75.5676401385938,23.25984900628863,-1,-1.0,-1.0,0.016745261948924575,0.027221567857610207,-0.23517146269152112
2018-10-04,74.33,1.38,73.4876401385938,23.25984900628863,-1,-1.0,-1.0,0.016745261948924575,-1.3192703059099062e-05,-0.23518465539458022
2018-10-05,74.34,1.39,73.49747268597432,23.25984900628863,-1,-1.0,-1.0,0.016745261948924575,0.0006725854183481372,-0.23451206997623208
2018-10-08,74.29,1.39,73.44747268597432,23.25984900628863,-1,-1.0,-1.0,0.016745261948924575,-0.009018710459011814,-0.2435307804352439
2018-10-09,74.96,1.39,74.1174726859743,23.25984900628863,-1,-1.0,-1.0,0.016745261948924575,0.023879402347918743,-0.21965137808732516
2018-10-10,73.17,1.39,72.32747268597431,23.25984900628863,-1,-1.0,-1.0,0.016745261948924575,0.030066967336340067,-0.1895844107509851
2018-10-11,70.97,1.39,70.12747268597431,23.25984900628863,-1,-1.0,-1.0,0.016745261948924575,-0.005093000970060788,-0.19467741172104588
2018-10-12,71.34,1.4,70.49730523335482,23.25984900628863,-1,-1.0,-1.0,0.016745261948924575,-0.006167647883375427,-0.2008450596044213
2018-10-15,71.78,1.4,70.93730523335482,23.25984900628863,-1,-1.0,-1.0,0.016745261948924575,-0.0019504040122597655,-0.20279546361668108
2018-10-16,71.92,1.4,71.07730523335482,23.25984900628863,-1,-1.0,-1.0,0.016745261948924575,0.030172413793103425,-0.17262304982357765
2018-10-17,69.75,1.4,68.90730523335482,23.25984900628863,-1,-1.0,-1.0,0.016745261948924575,0.01577060931899632,-0.15685244050458133
2018-10-18,68.65,1.4,67.80730523335482,23.25984900628863,-1,-1.0,-1.0,0.016745261948924575,-0.007085539950638552,-0.16393798045521987
2018-10-19,69.12,1.38,68.27764013859381,23.25984900628863,-1,-1.0,-1.0,0.016745261948924575,-0.003472222222222099,-0.16741020267744197
2018-10-22,69.36,1.38,68.5176401385938,23.25984900628863,-1,-1.0,-1.0,0.016745261948924575,0.04512687427912332,-0.12228332839831865
2018-10-23,66.23,1.38,65.38764013859381,23.25984900628863,-1,-1.0,-1.0,0.016745261948924575,-0.007398459912426381,-0.12968178831074503
2018-10-24,66.72,1.38,65.8776401385938,23.25984900628863,-1,-1.0,-1.0,0.016745261948924575,-0.009142685851318832,-0.13882447416206387
2018-10-25,67.33,1.38,66.4876401385938,23.25984900628863,-1,-1.0,-1.0,0.016745261948924575,-0.004104262261588786,-0.14292873642365264
2018-10-26,67.59,1.36,66.74797504383278,23.25984900628863,-1,-1.0,-1.0,0.016745261948924575,0.008137298416925565,-0.13479143800672708
2018-10-29,67.04,1.36,66.19797504383278,23.25984900628863,-1,-1.0,-1.0,0.016745261948924575,0.012828162291169454,-0.12196327571555762
2018-10-30,66.18,1.36,65.33797504383278,23.25984900628863,-1,-1.0,-1.0,0.016745261948924575,0.013145965548504113,-0.10881731016705351
2018-10-31,65.31,1.36,64.46797504383278,23.25984900628863,-1,-1.0,-1.0,0.016745261948924575,0.02480477721635288,-0.08401253295070063
2018-11-01,63.69,1.36,62.84797504383278,23.25984900628863,-1,-1.0,-1.0,0.016745261948924575,0.008881832435955136,-0.07513070051474549
2018-11-02,63.14,1.38,62.297640138593806,23.25984900628863,-1,-1.0,-1.0,0.016745261948924575,0.0006335128286347746,-0.07449718768611072
2018-11-05,63.1,1.38,62.25764013859381,23.25984900628863,-1,-1.0,-1.0,0.016745261948924575,0.014104595879556259,-0.06039259180655446
2018-11-06,62.21,1.38,61.367640138593806,23.25984900628863,-1,-1.0,-1.0,0.016745261948924575,0.0086802764828805,-0.05171231532367396
2018-11-07,61.67,1.38,60.82764013859381,23.25984900628863,-1,-1.0,-1.0,0.016745261948924575,0.016215339711366905,-0.03549697561230705
2018-11-08,60.67,1.38,59.82764013859381,23.25984900628863,-1,-1.0,-1.0,0.016745261948924575,0.0077903107279770865,-0.027706664884329966
2018-11-09,60.19,1.37,59.34780759121329,23.25984900628863,-1,-1.0,-1.0,0.016745261948924575,0.004319654427645703,-0.023387010456684263
2018-11-12,59.93,1.37,59.08780759121329,23.25984900628863,-1,-1.0,-1.0,0.016745261948924575,0.07074920740864343,0.04736219695195917
2018-11-13,55.69,1.37,54.84780759121329,23.25984900628863,-1,-1.0,-1.0,0.016745261948924575,-0.01005566528999835,0.03730653166196082
2018-11-14,56.25,1.37,55.40780759121329,23.25984900628863,-1,-1.0,-1.0,0.016745261948924575,-0.0037333333333333663,0.03357319832862746
2018-11-15,56.46,1.37,55.61780759121329,23.25984900628863,-1,-1.0,-1.0,0.016745261948924575,-0.00012222818940820843,0.03345097013921925
2018-11-16,56.46,1.36,55.617975043832786,23.25984900628863,-1,-1.0,-1.0,0.016745261948924575,-0.013106624158696567,0.020344345980522684
2018-11-19,57.2,1.36,56.35797504383279,23.25984900628863,-1,-1.0,-1.0,0.016745261948924575,0.06975524475524475,0.09009959073576743
2018-11-20,53.21,1.36,52.367975043832786,23.25984900628863,-1,-1.0,-1.0,0.016745261948924575,0.0561924450291299,0.14629203576489733
2018-11-21,50.22,1.36,49.377975043832784,23.25984900628863,-1,-1.0,-1.0,0.016745261948924575,0.0,0.14629203576489733
2018-11-22,50.22,1.36,49.377975043832784,23.25984900628863,-1,-1.0,-1.0,0.016745261948924575,-0.0001231269260950332,0.1461689088388023
2018-11-23,50.22,1.35,49.37814249645227,23.25984900628863,-1,-1.0,-1.0,0.016745261948924575,-0.023098367184388735,0.12307054165441356
2018-11-26,51.38,1.35,50.538142496452274,23.25984900628863,-1,-1.0,-1.0,0.016745261948924575,-0.0035033086804203695,0.11956723297399319
2018-11-27,51.56,1.35,50.71814249645227,23.25984900628863,-1,-1.0,-1.0,0.016745261948924575,0.02463149728471692,0.1441987302587101
2018-11-28,50.29,1.35,49.44814249645227,23.25984900628863,-1,-1.0,-1.0,0.016745261948924575,-0.023066215947504576,0.12113251431120553
2018-11-29,51.45,1.35,50.608142496452274,23.25984900628863,-1,-1.0,-1.0,0.016745261948924575,0.009982860925418882,0.13111537523662442
2018-11-30,50.93,1.34,50.08830994907176,23.25984900628863,-1,-1.0,-1.0,0.016745261948924575,-0.0396622815629295,0.09145309367369492
2018-12-03,52.95,1.34,52.10830994907176,23.25984900628863,-1,-1.0,-1.0,0.016745261948924575,-0.005665722379603277,0.08578737129409164
2018-12-04,53.25,1.34,52.40830994907176,23.25984900628863,-1,-1.0,-1.0,0.016745261948924575,0.006760563380281637,0.09254793467437328
2018-12-05,52.89,1.34,52.04830994907176,23.25984900628863,-1,-1.0,-1.0,0.016745261948924575,0.02647003214218191,0.11901796681655519
2018-12-06,51.49,1.34,50.64830994907176,23.25984900628863,-1,-1.0,-1.0,0.016745261948924575,-0.021376902541103443,0.09764106427545174
2018-12-07,52.61,1.37,51.76780759121329,23.25984900628863,-1,-1.0,-1.0,0.016745261948924575,0.03060254704428811,0.12824361131973985
2018-12-10,51.0,1.37,50.15780759121329,23.25984900628863,-1,-1.0,-1.0,0.016745261948924575,-0.012745098039215641,0.11549851328052421
