Date,EIAEBRT,EIAGCLS,Spread,Spread VOL,position,X1X2position,X1position,X2position,dailypnl,cumpnl
2019-05-03,71.95,2.021,71.65772854423918,27.792316155780643,-1,-1.0,-1.0,0.024888588312121197,0.00013546485474187828,-0.10538035106791818
2019-05-06,71.95,2.032,71.65745476976774,27.792316155780643,-1,-1.0,-1.0,0.024888588312121197,0.012905913345706453,-0.09247443772221173
2019-05-07,70.98,1.985,70.6886245334184,27.792316155780643,-1,-1.0,-1.0,0.024888588312121197,-0.0012237356962350146,-0.09369817341844675
2019-05-08,71.09,2.011,70.7979774301223,27.792316155780643,-1,-1.0,-1.0,0.024888588312121197,0.006516856227875279,-0.08718131719057147
2019-05-09,70.61,1.992,70.31845031330022,27.792316155780643,-1,-1.0,-1.0,0.024888588312121197,-0.01427062615928891,-0.10145194334986038
2019-05-10,71.63,2.006,71.33810187306385,27.792316155780643,-1,-1.0,-1.0,0.024888588312121197,-0.010399052377018915,-0.11185099572687929
2019-05-13,72.35,1.978,72.05879875353659,27.792316155780643,-1,-1.0,-1.0,0.024888588312121197,-0.0021607557110669704,-0.11401175143794626
2019-05-14,72.53,2.004,72.23815165024048,27.792316155780643,-1,-1.0,-1.0,0.024888588312121197,-0.007298681579695579,-0.12131043301764184
2019-05-15,73.09,2.038,72.79730543823787,27.792316155780643,-1,-1.0,-1.0,0.024888588312121197,-0.021551358973124088,-0.14286179199076593
2019-05-16,74.7,2.077,74.4063347832937,27.792316155780643,-1,-1.0,-1.0,0.024888588312121197,0.009766609132114341,-0.1330951828586516
2019-05-17,73.94,2.043,73.6471809952963,27.792316155780643,-1,-1.0,-1.0,0.024888588312121197,0.009665769551236414,-0.12342941330741519
2019-05-20,73.21,2.026,72.9176041012976,27.792316155780643,-1,-1.0,-1.0,0.024888588312121197,0.0037125899510478608,-0.11971682335636732
2019-05-21,72.94,2.028,72.64755432412099,27.792316155780643,-1,-1.0,-1.0,0.024888588312121197,0.013255816807328426,-0.1064610065490389
2019-05-22,71.94,1.991,71.64847520188853,27.792316155780643,-1,-1.0,-1.0,0.024888588312121197,0.048674645696562865,-0.05778636085247603
2019-05-23,68.37,1.915,68.08036673460026,27.792316155780643,-1,-1.0,-1.0,0.024888588312121197,0.005938195986224481,-0.051848164866251545
2019-05-24,67.98,1.933,67.68991874001064,27.792316155780643,-1,-1.0,-1.0,0.024888588312121197,0.0,-0.051848164866251545
2019-05-27,67.98,1.933,67.68991874001064,27.792316155780643,-1,-1.0,-1.0,0.024888588312121197,-0.03243230786967438,-0.08428047273592593
2019-05-28,70.19,1.939,69.89976940848076,27.792316155780643,-1,-1.0,-1.0,0.024888588312121197,-0.006655049609021482,-0.09093552234494741
2019-05-29,70.64,1.92,70.3502422916587,27.792316155780643,-1,-1.0,-1.0,0.024888588312121197,0.014782210755249603,-0.0761533115896978
2019-05-30,69.55,1.87,69.2614867210743,27.792316155780643,-1,-1.0,-1.0,0.024888588312121197,0.03885587565481003,-0.037297435934887775
2019-05-31,66.78,1.797,66.49330358802109,27.792316155780643,-1,-1.0,-1.0,0.024888588312121197,0.05366769365891134,0.016370257724023562
2019-06-03,63.16,1.758,62.87427424296526,27.792316155780643,-1,-1.0,-1.0,0.024888588312121197,-0.006021660942076675,0.010348596781946887
2019-06-04,63.56,1.78,63.27372669402239,27.792316155780643,-1,-1.0,-1.0,0.024888588312121197,0.021683924438055842,0.03203252122000273
2019-06-05,62.14,1.733,61.854896457673064,27.792316155780643,-1,-1.0,-1.0,0.024888588312121197,-0.009707550284036878,0.022324970935965853
2019-06-06,62.77,1.763,62.4841498000237,27.792316155780643,-1,-1.0,-1.0,0.024888588312121197,-0.020934356587909098,0.0013906143480567554
2019-06-07,64.1,1.781,63.81370180543408,27.792316155780643,-1,-1.0,-1.0,0.024888588312121197,-0.0034857485773484038,-0.0020951342292916484
2019-06-10,64.31,1.766,64.02407513425877,27.792316155780643,-1,-1.0,-1.0,0.024888588312121197,0.011789099708933689,0.00969396547964204
2019-06-11,63.56,1.775,63.273851136963955,27.792316155780643,-1,-1.0,-1.0,0.024888588312121197,0.029205949219698827,0.03889991469934087
