Date,LNICASH,RHODNWE,Spread,Spread VOL,position,X1X2position,X1position,X2position,dailypnl,cumpnl
2018-01-16,12482.0,1680.0,12434.799688388486,4851.837635904683,-1,-1.0,-1.0,0.09904062392044537,0.010475084121134404,0.014041853885143677
2018-01-17,12351.25,1680.0,12304.049688388486,4851.837635904683,-1,-1.0,-1.0,0.09904062392044537,-0.005647201700232696,0.008394652184910981
2018-01-18,12421.0,1680.0,12373.799688388486,4851.837635904683,-1,-1.0,-1.0,0.09904062392044537,-0.020731020046695026,-0.012336367861784044
2018-01-19,12678.5,1680.0,12631.299688388486,4851.837635904683,-1,-1.0,-1.0,0.09904062392044537,-0.0035493157707930933,-0.015885683632577138
2018-01-22,12723.5,1680.0,12676.299688388486,4851.837635904683,-1,-1.0,-1.0,0.09904062392044537,-0.006798443824419298,-0.022684127456996436
2018-01-23,12810.0,1680.0,12762.799688388486,4851.837635904683,-1,-1.0,-1.0,0.09904062392044537,-0.05694769711163161,-0.07963182456862805
2018-01-24,13539.5,1680.0,13492.299688388486,4851.837635904683,-1,-1.0,-1.0,0.09904062392044537,-0.009084530447948547,-0.0887163550165766
2018-01-25,13662.5,1680.0,13615.299688388486,4851.837635904683,-1,-1.0,-1.0,0.09904062392044537,0.004399549099736869,-0.08431680591683972
2018-01-26,13618.5,1700.0,13569.318875910076,4851.837635904683,-1,-1.0,-1.0,0.09904062392044537,-0.010654547725826653,-0.09497135364266637
2018-01-29,13775.5,1715.0,13724.83326655127,4851.837635904683,-1,-1.0,-1.0,0.09904062392044537,0.036171210105269046,-0.05880014353739733
2018-01-30,13317.0,1765.0,13261.381235355248,4851.837635904683,-1,-1.0,-1.0,0.09904062392044537,-0.01680696531500178,-0.0756071088523991
2018-01-31,13559.5,1790.0,13501.405219757236,4851.837635904683,-1,-1.0,-1.0,0.09904062392044537,-0.028558858072409186,-0.10416596692480828
2018-02-01,13965.5,1815.0,13904.929204159225,4851.837635904683,-1,-1.0,-1.0,0.09904062392044537,0.042402516873986294,-0.06176345005082199
2018-02-02,13400.0,1850.0,13335.962782322009,4851.837635904683,-1,-1.0,-1.0,0.09904062392044537,-0.022761194029850662,-0.08452464408067265
2018-02-05,13705.0,1850.0,13640.962782322009,4851.837635904683,-1,-1.0,-1.0,0.09904062392044537,0.02626778547975195,-0.0582568586009207
2018-02-06,13345.0,1850.0,13280.962782322009,4851.837635904683,-1,-1.0,-1.0,0.09904062392044537,0.015811165230423363,-0.042445693370497334
2018-02-07,13134.0,1850.0,13069.962782322009,4851.837635904683,-1,-1.0,-1.0,0.09904062392044537,0.0017107241553503678,-0.040734969215146966
2018-02-08,13104.5,1840.0,13041.453188561214,4851.837635904683,-1,-1.0,-1.0,0.09904062392044537,0.012586998054034881,-0.028147971161112083
2018-02-09,12932.5,1830.0,12870.44359480042,4851.837635904683,-1,-1.0,-1.0,0.09904062392044537,-0.009858882659965262,-0.038006853821077345
2018-02-12,13060.0,1830.0,12997.94359480042,4851.837635904683,-1,-1.0,-1.0,0.09904062392044537,-0.0271874536809518,-0.06519430750202915
2018-02-13,13408.0,1820.0,13346.934001039623,4851.837635904683,-1,-1.0,-1.0,0.09904062392044537,-0.04832935560859197,-0.11352366311062112
2018-02-14,14056.0,1820.0,13994.934001039623,4851.837635904683,-1,-1.0,-1.0,0.09904062392044537,-0.0036283437677859798,-0.1171520068784071
2018-02-15,14107.0,1820.0,14045.934001039623,4851.837635904683,-1,-1.0,-1.0,0.09904062392044537,0.017308905983720077,-0.09984310089468702
2018-02-16,13870.5,1830.0,13808.44359480042,4851.837635904683,-1,-1.0,-1.0,0.09904062392044537,0.023611261309974374,-0.07623183958471265
2018-02-19,13543.0,1830.0,13480.94359480042,4851.837635904683,-1,-1.0,-1.0,0.09904062392044537,-0.0006402165417036232,-0.07687205612641627
2018-02-20,13559.0,1840.0,13495.953188561214,4851.837635904683,-1,-1.0,-1.0,0.09904062392044537,-0.01755291688177585,-0.09442497300819212
2018-02-21,13797.0,1840.0,13733.953188561214,4851.837635904683,-1,-1.0,-1.0,0.09904062392044537,0.0007247952453431905,-0.09370017776284893
2018-02-22,13787.0,1840.0,13723.953188561214,4851.837635904683,-1,-1.0,-1.0,0.09904062392044537,0.00464205410894325,-0.08905812365390568
2018-02-23,13723.0,1840.0,13659.953188561214,4851.837635904683,-1,-1.0,-1.0,0.09904062392044537,-0.010865947646580264,-0.09992407130048594
2018-02-26,13879.5,1850.0,13815.462782322009,4851.837635904683,-1,-1.0,-1.0,0.09904062392044537,0.005907993803811351,-0.0940160774966746
2018-02-27,13797.5,1850.0,13733.462782322009,4851.837635904683,-1,-1.0,-1.0,0.09904062392044537,0.0044491072152876565,-0.08956697028138694
2018-02-28,13743.5,1860.0,13678.472376082806,4851.837635904683,-1,-1.0,-1.0,0.09904062392044537,0.02412049332411681,-0.06544647695727013
2018-03-01,13412.0,1860.0,13346.972376082806,4851.837635904683,-1,-1.0,-1.0,0.09904062392044537,0.0006710408589323258,-0.0647754360983378
2018-03-02,13403.0,1860.0,13337.972376082806,4851.837635904683,-1,-1.0,-1.0,0.09904062392044537,0.001790643885697274,-0.06298479221264053
2018-03-05,13379.0,1860.0,13313.972376082806,4851.837635904683,-1,-1.0,-1.0,0.09904062392044537,-0.01842439644218552,-0.08140918865482605
2018-03-06,13625.5,1860.0,13560.472376082806,4851.837635904683,-1,-1.0,-1.0,0.09904062392044537,0.006182873422726101,-0.07522631523209995
2018-03-07,13534.0,1850.0,13469.962782322009,4851.837635904683,-1,-1.0,-1.0,0.09904062392044537,0.023681099453228938,-0.051545215778871015
2018-03-08,13213.5,1850.0,13149.462782322009,4851.837635904683,-1,-1.0,-1.0,0.09904062392044537,-0.04544594543459346,-0.09699116121346447
2018-03-09,13814.0,1850.0,13749.962782322009,4851.837635904683,-1,-1.0,-1.0,0.09904062392044537,0.013862747936875586,-0.08312841327658889
2018-03-12,13622.5,1850.0,13558.462782322009,4851.837635904683,-1,-1.0,-1.0,0.09904062392044537,-0.015085336759038448,-0.09821375003562734
2018-03-13,13828.0,1850.0,13763.962782322009,4851.837635904683,-1,-1.0,-1.0,0.09904062392044537,0.0043104084237066825,-0.09390334161192065
2018-03-14,13779.5,1865.0,13713.977172963203,4851.837635904683,-1,-1.0,-1.0,0.09904062392044537,0.015564888633654432,-0.07833845297826622
2018-03-15,13576.0,1880.0,13508.991563604397,4851.837635904683,-1,-1.0,-1.0,0.09904062392044537,0.0020960512806672987,-0.07624240169759892
2018-03-16,13569.0,1910.0,13499.020344886783,4851.837635904683,-1,-1.0,-1.0,0.09904062392044537,0.01161397903248871,-0.06462842266511021
2018-03-19,13429.0,1935.0,13356.544329288772,4851.837635904683,-1,-1.0,-1.0,0.09904062392044537,0.0015637798793655122,-0.0630646427857447
2018-03-20,13408.0,1935.0,13335.544329288772,4851.837635904683,-1,-1.0,-1.0,0.09904062392044537,0.0014506926876550834,-0.061613950098089613
2018-03-21,13416.0,1975.0,13339.582704331953,4851.837635904683,-1,-1.0,-1.0,0.09904062392044537,0.020626695127116946,-0.040987254970972664
2018-03-22,13146.0,1985.0,13068.59229809275,4851.837635904683,-1,-1.0,-1.0,0.09904062392044537,0.018560778944165524,-0.02242647602680714
2018-03-23,12902.0,1985.0,12824.59229809275,4851.837635904683,-1,-1.0,-1.0,0.09904062392044537,-0.0001162610447993373,-0.022542737071606478
2018-03-26,12903.5,1985.0,12826.09229809275,4851.837635904683,-1,-1.0,-1.0,0.09904062392044537,-0.0027002589026190326,-0.02524299597422551
2018-03-27,12948.0,2000.0,12869.106688733942,4851.837635904683,-1,-1.0,-1.0,0.09904062392044537,-0.008786247298592266,-0.034029243272817776
2018-03-28,13081.0,2030.0,12999.13547001633,4851.837635904683,-1,-1.0,-1.0,0.09904062392044537,-0.013148841831664315,-0.04717808510448209
2018-03-29,13253.0,2030.0,13171.13547001633,4851.837635904683,-1,-1.0,-1.0,0.09904062392044537,0.0,-0.04717808510448209
2018-03-30,13253.0,2030.0,13171.13547001633,4851.837635904683,-1,-1.0,-1.0,0.09904062392044537,0.0,-0.04717808510448209
2018-04-02,13253.0,2030.0,13171.13547001633,4851.837635904683,-1,-1.0,-1.0,0.09904062392044537,-0.012487738625216904,-0.059665823729698995
2018-04-03,13418.5,2030.0,13336.63547001633,4851.837635904683,-1,-1.0,-1.0,0.09904062392044537,0.02377314901069416,-0.035892674719004834
2018-04-04,13099.5,2030.0,13017.63547001633,4851.837635904683,-1,-1.0,-1.0,0.09904062392044537,-0.01320661093934894,-0.049099285658353774
2018-04-05,13272.5,2030.0,13190.63547001633,4851.837635904683,-1,-1.0,-1.0,0.09904062392044537,0.003955547184027131,-0.04514373847432664
2018-04-06,13220.0,2030.0,13138.13547001633,4851.837635904683,-1,-1.0,-1.0,0.09904062392044537,-0.012859304084720025,-0.05800304255904667
2018-04-09,13390.0,2030.0,13308.13547001633,4851.837635904683,-1,-1.0,-1.0,0.09904062392044537,-0.019041614779688142,-0.0770446573387348
2018-04-10,13651.5,2040.0,13568.645063777125,4851.837635904683,-1,-1.0,-1.0,0.09904062392044537,-0.012379591986228622,-0.08942424932496343
2018-04-11,13820.5,2040.0,13737.645063777125,4851.837635904683,-1,-1.0,-1.0,0.09904062392044537,0.011788250717988865,-0.07763599860697457
2018-04-12,13671.0,2060.0,13586.164251298716,4851.837635904683,-1,-1.0,-1.0,0.09904062392044537,-0.015329394400860973,-0.09296539300783555
2018-04-13,13897.0,2085.0,13809.688235700705,4851.837635904683,-1,-1.0,-1.0,0.09904062392044537,-0.02950277038209692,-0.12246816338993247
2018-04-16,14307.0,2085.0,14219.688235700705,4851.837635904683,-1,-1.0,-1.0,0.09904062392044537,0.009296148738379806,-0.11317201465155266
2018-04-17,14174.0,2085.0,14086.688235700705,4851.837635904683,-1,-1.0,-1.0,0.09904062392044537,-0.07407930012699304,-0.1872513147785457
2018-04-18,15224.0,2085.0,15136.688235700705,4851.837635904683,-1,-1.0,-1.0,0.09904062392044537,0.01360455951453732,-0.17364675526400838
2018-04-19,15020.5,2090.0,14932.693032581103,4851.837635904683,-1,-1.0,-1.0,0.09904062392044537,0.01725879874321492,-0.15638795652079346
2018-04-20,14775.5,2110.0,14685.712220102694,4851.837635904683,-1,-1.0,-1.0,0.09904062392044537,0.03844201549862947,-0.11794594102216399
2018-04-23,14207.5,2110.0,14117.712220102694,4851.837635904683,-1,-1.0,-1.0,0.09904062392044537,0.019555248032720993,-0.098390692989443
2018-04-24,13923.0,2100.0,13834.202626341897,4851.837635904683,-1,-1.0,-1.0,0.09904062392044537,-0.012614579238084496,-0.1110052722275275
2018-04-25,14085.5,2080.0,13998.683438820308,4851.837635904683,-1,-1.0,-1.0,0.09904062392044537,-0.008208492545762516,-0.11921376477329002
2018-04-26,14181.0,2050.0,14097.15465753792,4851.837635904683,-1,-1.0,-1.0,0.09904062392044537,0.024716169522600695,-0.09449759525068932
2018-04-27,13830.5,2050.0,13746.65465753792,4851.837635904683,-1,-1.0,-1.0,0.09904062392044537,0.017172191894725408,-0.07732540335596391
2018-04-30,13593.0,2050.0,13509.15465753792,4851.837635904683,-1,-1.0,-1.0,0.09904062392044537,-0.0010005647818823325,-0.07832596813784624
2018-05-01,13596.75,2035.0,13514.390266896728,4851.837635904683,-1,-1.0,-1.0,0.09904062392044537,-0.02564407112750306,-0.10397003926534931
2018-05-02,13935.5,2020.0,13854.625876255534,4851.837635904683,-1,-1.0,-1.0,0.09904062392044537,0.015105306591080336,-0.08886473267426898
2018-05-03,13725.0,2020.0,13644.125876255534,4851.837635904683,-1,-1.0,-1.0,0.09904062392044537,-0.01814207650273225,-0.10700680917700123
2018-05-04,13974.0,2020.0,13893.125876255534,4851.837635904683,-1,-1.0,-1.0,0.09904062392044537,0.0,-0.10700680917700123
2018-05-07,13974.0,2020.0,13893.125876255534,4851.837635904683,-1,-1.0,-1.0,0.09904062392044537,0.010591097752969847,-0.09641571142403138
2018-05-08,13826.0,2020.0,13745.125876255534,4851.837635904683,-1,-1.0,-1.0,0.09904062392044537,-0.002676117459858185,-0.09909182888388957
2018-05-09,13863.0,2020.0,13782.125876255534,4851.837635904683,-1,-1.0,-1.0,0.09904062392044537,0.003137848950443667,-0.0959539799334459
2018-05-10,13819.5,2020.0,13738.625876255534,4851.837635904683,-1,-1.0,-1.0,0.09904062392044537,-0.011473696138341025,-0.10742767607178692
2018-05-11,13995.0,2045.0,13911.649860657522,4851.837635904683,-1,-1.0,-1.0,0.09904062392044537,-0.029458911762519798,-0.1368865878343067
2018-05-14,14431.0,2080.0,14344.183438820308,4851.837635904683,-1,-1.0,-1.0,0.09904062392044537,0.005811892415031962,-0.13107469541927474
2018-05-15,14354.0,2090.0,14266.193032581103,4851.837635904683,-1,-1.0,-1.0,0.09904062392044537,-0.0034136825971855522,-0.1344883780164603
2018-05-16,14403.0,2090.0,14315.193032581103,4851.837635904683,-1,-1.0,-1.0,0.09904062392044537,-0.005904905962920001,-0.1403932839793803
2018-05-17,14529.0,2150.0,14435.250595145875,4851.837635904683,-1,-1.0,-1.0,0.09904062392044537,-0.010287062815056227,-0.15068034679443654
2018-05-18,14688.5,2165.0,14593.26498578707,4851.837635904683,-1,-1.0,-1.0,0.09904062392044537,0.007801830491191875,-0.14287851630324466
2018-05-21,14607.5,2215.0,14507.312954591047,4851.837635904683,-1,-1.0,-1.0,0.09904062392044537,-0.007167735158505647,-0.1500462514617503
2018-05-22,14722.0,2230.0,14620.327345232241,4851.837635904683,-1,-1.0,-1.0,0.09904062392044537,0.008830321967124077,-0.14121592949462622
2018-05-23,14592.0,2230.0,14490.327345232241,4851.837635904683,-1,-1.0,-1.0,0.09904062392044537,-0.01720120614035081,-0.15841713563497703
2018-05-24,14843.0,2230.0,14741.327345232241,4851.837635904683,-1,-1.0,-1.0,0.09904062392044537,0.008017247187226295,-0.15039988844775073
2018-05-25,14724.0,2230.0,14622.327345232241,4851.837635904683,-1,-1.0,-1.0,0.09904062392044537,0.0,-0.15039988844775073
2018-05-28,14724.0,2230.0,14622.327345232241,4851.837635904683,-1,-1.0,-1.0,0.09904062392044537,-0.008116001086661218,-0.15851588953441195
2018-05-29,14843.5,2230.0,14741.827345232241,4851.837635904683,-1,-1.0,-1.0,0.09904062392044537,-0.015023410920604885,-0.17353930045501684
2018-05-30,15066.5,2230.0,14964.827345232241,4851.837635904683,-1,-1.0,-1.0,0.09904062392044537,-0.006039889821790156,-0.179579190276807
2018-05-31,15157.5,2230.0,15055.827345232241,4851.837635904683,-1,-1.0,-1.0,0.09904062392044537,-0.014712188685469307,-0.1942913789622763
2018-06-01,15380.5,2230.0,15278.827345232241,4851.837635904683,-1,-1.0,-1.0,0.09904062392044537,-0.002351619504165673,-0.19664299846644198
2018-06-04,15423.5,2240.0,15320.836938993036,4851.837635904683,-1,-1.0,-1.0,0.09904062392044537,-0.01711673744610498,-0.21375973591254696
2018-06-05,15687.5,2240.0,15584.836938993036,4851.837635904683,-1,-1.0,-1.0,0.09904062392044537,0.007505976095617539,-0.20625375981692942
2018-06-06,15569.75,2240.0,15467.086938993036,4851.837635904683,-1,-1.0,-1.0,0.09904062392044537,0.007305833426997865,-0.19894792638993156
2018-06-07,15456.0,2240.0,15353.336938993036,4851.837635904683,-1,-1.0,-1.0,0.09904062392044537,0.00653467908902694,-0.19241324730090462
2018-06-08,15355.0,2240.0,15252.336938993036,4851.837635904683,-1,-1.0,-1.0,0.09904062392044537,0.008661673721914731,-0.18375157357898989
2018-06-11,15222.0,2240.0,15119.336938993036,4851.837635904683,-1,-1.0,-1.0,0.09904062392044537,0.005682564708973881,-0.178069008870016
2018-06-12,15135.5,2240.0,15032.836938993036,4851.837635904683,-1,-1.0,-1.0,0.09904062392044537,-0.027319877110105306,-0.2053888859801213
2018-06-13,15549.0,2240.0,15446.336938993036,4851.837635904683,-1,-1.0,-1.0,0.09904062392044537,0.021769888738825682,-0.18361899724129563
2018-06-14,15210.5,2240.0,15107.836938993036,4851.837635904683,-1,-1.0,-1.0,0.09904062392044537,0.007213783655716562,-0.17640521358557906
2018-06-15,15107.5,2250.0,15003.846532753832,4851.837635904683,-1,-1.0,-1.0,0.09904062392044537,0.014297534337249673,-0.1621076792483294
2018-06-18,14891.5,2250.0,14787.846532753832,4851.837635904683,-1,-1.0,-1.0,0.09904062392044537,0.021858106973776992,-0.1402495722745524
2018-06-19,14566.0,2250.0,14462.346532753832,4851.837635904683,-1,-1.0,-1.0,0.09904062392044537,-0.02244954002471511,-0.1626991122992675
2018-06-20,14893.0,2250.0,14789.346532753832,4851.837635904683,-1,-1.0,-1.0,0.09904062392044537,-0.0008057476666889496,-0.16350485996595646
2018-06-21,14905.0,2250.0,14801.346532753832,4851.837635904683,-1,-1.0,-1.0,0.09904062392044537,-0.018483730291848355,-0.1819885902578048
2018-06-22,15180.5,2250.0,15076.846532753832,4851.837635904683,-1,-1.0,-1.0,0.09904062392044537,0.03520964395112147,-0.14677894630668334
2018-06-25,14646.0,2250.0,14542.346532753832,4851.837635904683,-1,-1.0,-1.0,0.09904062392044537,-0.0039942646456370134,-0.15077321095232035
2018-06-26,14704.5,2250.0,14600.846532753832,4851.837635904683,-1,-1.0,-1.0,0.09904062392044537,-0.00676663606378991,-0.15753984701611026
2018-06-27,14804.0,2250.0,14700.346532753832,4851.837635904683,-1,-1.0,-1.0,0.09904062392044537,0.006450959200216211,-0.15108888781589405
2018-06-28,14708.5,2250.0,14604.846532753832,4851.837635904683,-1,-1.0,-1.0,0.09904062392044537,-0.007784614338647744,-0.1588735021545418
2018-06-29,14823.0,2250.0,14719.346532753832,4851.837635904683,-1,-1.0,-1.0,0.09904062392044537,0.024185387573365746,-0.13468811458117605
2018-07-02,14464.5,2250.0,14360.846532753832,4851.837635904683,-1,-1.0,-1.0,0.09904062392044537,0.007673960385772061,-0.127014154195404
2018-07-03,14353.5,2250.0,14249.846532753832,4851.837635904683,-1,-1.0,-1.0,0.09904062392044537,0.020865990873306206,-0.10614816332209778
2018-07-04,14054.0,2250.0,13950.346532753832,4851.837635904683,-1,-1.0,-1.0,0.09904062392044537,-0.003522128931265023,-0.1096702922533628
2018-07-05,14103.5,2250.0,13999.846532753832,4851.837635904683,-1,-1.0,-1.0,0.09904062392044537,0.017938809515368526,-0.09173148273799428
2018-07-06,13850.5,2250.0,13746.846532753832,4851.837635904683,-1,-1.0,-1.0,0.09904062392044537,-0.019313382188368644,-0.11104486492636292
2018-07-09,14118.0,2250.0,14014.346532753832,4851.837635904683,-1,-1.0,-1.0,0.09904062392044537,0.0043207253152004466,-0.10672413961116248
2018-07-10,14057.0,2250.0,13953.346532753832,4851.837635904683,-1,-1.0,-1.0,0.09904062392044537,0.019349790140143708,-0.08737434947101877
2018-07-11,13785.0,2250.0,13681.346532753832,4851.837635904683,-1,-1.0,-1.0,0.09904062392044537,-0.022338201748843513,-0.10971255121986229
2018-07-12,14099.0,2260.0,13994.356126514627,4851.837635904683,-1,-1.0,-1.0,0.09904062392044537,0.015462089509894361,-0.09425046170996793
2018-07-13,13881.0,2260.0,13776.356126514627,4851.837635904683,-1,-1.0,-1.0,0.09904062392044537,0.0222966645054391,-0.07195379720452882
2018-07-16,13571.5,2260.0,13466.856126514627,4851.837635904683,-1,-1.0,-1.0,0.09904062392044537,0.013809911628743265,-0.05814388557578556
2018-07-17,13393.0,2275.0,13286.870517155821,4851.837635904683,-1,-1.0,-1.0,0.09904062392044537,-0.009407899649070517,-0.06755178522485608
2018-07-18,13519.0,2275.0,13412.870517155821,4851.837635904683,-1,-1.0,-1.0,0.09904062392044537,0.021277921617630993,-0.04627386360722509
2018-07-19,13249.0,2305.0,13139.899298438208,4851.837635904683,-1,-1.0,-1.0,0.09904062392044537,-0.013545234179018532,-0.05981909778624362
2018-07-20,13437.0,2320.0,13326.4136890794,4851.837635904683,-1,-1.0,-1.0,0.09904062392044537,0.010548206080360629,-0.04927089170588299
2018-07-23,13301.0,2330.0,13189.423282840196,4851.837635904683,-1,-1.0,-1.0,0.09904062392044537,-0.014461031734112142,-0.06373192343999513
2018-07-24,13499.0,2340.0,13386.432876600991,4851.837635904683,-1,-1.0,-1.0,0.09904062392044537,-0.005778205793021796,-0.06951012923301693
2018-07-25,13577.0,2340.0,13464.432876600991,4851.837635904683,-1,-1.0,-1.0,0.09904062392044537,-0.007365397363187753,-0.07687552659620468
2018-07-26,13677.0,2340.0,13564.432876600991,4851.837635904683,-1,-1.0,-1.0,0.09904062392044537,-0.006799736784382615,-0.0836752633805873
2018-07-27,13770.0,2340.0,13657.432876600991,4851.837635904683,-1,-1.0,-1.0,0.09904062392044537,-0.00016907478520274176,-0.08384433816579004
2018-07-30,13766.5,2330.0,13654.923282840196,4851.837635904683,-1,-1.0,-1.0,0.09904062392044537,-0.01253041804380195,-0.09637475620959199
2018-07-31,13939.0,2330.0,13827.423282840196,4851.837635904683,-1,-1.0,-1.0,0.09904062392044537,0.031394826420193,-0.06497992978939898
2018-08-01,13492.5,2315.0,13382.408892199002,4851.837635904683,-1,-1.0,-1.0,0.09904062392044537,0.018917917361497172,-0.04606201242790181
2018-08-02,13237.25,2315.0,13127.158892199002,4851.837635904683,-1,-1.0,-1.0,0.09904062392044537,-0.016097514430756184,-0.062159526858658
2018-08-03,13456.0,2325.0,13344.918485959799,4851.837635904683,-1,-1.0,-1.0,0.09904062392044537,-0.010255648038050014,-0.07241517489670801
2018-08-06,13594.0,2325.0,13482.918485959799,4851.837635904683,-1,-1.0,-1.0,0.09904062392044537,-0.012431955274385675,-0.08484713017109369
2018-08-07,13763.0,2325.0,13651.918485959799,4851.837635904683,-1,-1.0,-1.0,0.09904062392044537,-0.014858679067063951,-0.09970580923815764
2018-08-08,13967.5,2325.0,13856.418485959799,4851.837635904683,-1,-1.0,-1.0,0.09904062392044537,0.011705745480579899,-0.08800006375757774
2018-08-09,13804.0,2325.0,13692.918485959799,4851.837635904683,-1,-1.0,-1.0,0.09904062392044537,0.005315868167430964,-0.08268419559014678
2018-08-10,13736.5,2335.0,13624.428079720594,4851.837635904683,-1,-1.0,-1.0,0.09904062392044537,0.020492847523022606,-0.062191348067124175
2018-08-13,13455.0,2335.0,13342.928079720594,4851.837635904683,-1,-1.0,-1.0,0.09904062392044537,0.009438870308435487,-0.05275247775868869
2018-08-14,13328.0,2335.0,13215.928079720594,4851.837635904683,-1,-1.0,-1.0,0.09904062392044537,0.04331682032057124,-0.009435657438117445
2018-08-15,12753.5,2340.0,12640.932876600991,4851.837635904683,-1,-1.0,-1.0,0.09904062392044537,-0.03693904217438908,-0.04637469961250652
2018-08-16,13230.0,2350.0,13116.442470361788,4851.837635904683,-1,-1.0,-1.0,0.09904062392044537,-0.012093726379440728,-0.05846842599194725
2018-08-17,13390.0,2350.0,13276.442470361788,4851.837635904683,-1,-1.0,-1.0,0.09904062392044537,-0.006001254046590871,-0.06446968003853812
2018-08-20,13476.0,2360.0,13361.452064122583,4851.837635904683,-1,-1.0,-1.0,0.09904062392044537,0.0005309726544465088,-0.0639387073840916
2018-08-21,13474.5,2370.0,13358.961657883377,4851.837635904683,-1,-1.0,-1.0,0.09904062392044537,0.0023748562098778736,-0.06156385117421373
2018-08-22,13442.5,2370.0,13326.961657883377,4851.837635904683,-1,-1.0,-1.0,0.09904062392044537,0.018225776455272458,-0.04333807471894127
2018-08-23,13197.5,2370.0,13081.961657883377,4851.837635904683,-1,-1.0,-1.0,0.09904062392044537,-0.01064595567342308,-0.05398403039236435
2018-08-24,13338.0,2370.0,13222.461657883377,4851.837635904683,-1,-1.0,-1.0,0.09904062392044537,0.0,-0.05398403039236435
2018-08-27,13338.0,2370.0,13222.461657883377,4851.837635904683,-1,-1.0,-1.0,0.09904062392044537,-0.018968361073624207,-0.07295239146598856
2018-08-28,13591.0,2370.0,13475.461657883377,4851.837635904683,-1,-1.0,-1.0,0.09904062392044537,0.013367639083478482,-0.05958475238251008
2018-08-29,13415.0,2380.0,13298.471251644174,4851.837635904683,-1,-1.0,-1.0,0.09904062392044537,0.016026835631755443,-0.043557916750754634
2018-08-30,13200.0,2380.0,13083.471251644174,4851.837635904683,-1,-1.0,-1.0,0.09904062392044537,0.037272727272727235,-0.006285189478027399
2018-08-31,12708.0,2380.0,12591.471251644174,4851.837635904683,-1,-1.0,-1.0,0.09904062392044537,0.000826251180358839,-0.00545893829766856
2018-09-03,12697.5,2380.0,12580.971251644174,4851.837635904683,-1,-1.0,-1.0,0.09904062392044537,0.025004922228785142,0.019545983931116583
2018-09-04,12380.0,2380.0,12263.471251644174,4851.837635904683,-1,-1.0,-1.0,0.09904062392044537,0.001817447495961244,0.021363431427077827
2018-09-05,12357.5,2380.0,12240.971251644174,4851.837635904683,-1,-1.0,-1.0,0.09904062392044537,0.00012138377503545517,0.021484815202113282
2018-09-06,12356.0,2380.0,12239.471251644174,4851.837635904683,-1,-1.0,-1.0,0.09904062392044537,0.0072953860231756,0.028780201225288883
2018-09-07,12271.0,2390.0,12153.480845404969,4851.837635904683,-1,-1.0,-1.0,0.09904062392044537,-0.0043191263955668635,0.02446107482972202
2018-09-10,12324.0,2390.0,12206.480845404969,4851.837635904683,-1,-1.0,-1.0,0.09904062392044537,0.014727361246348547,0.03918843607607057
2018-09-11,12142.5,2390.0,12024.980845404969,4851.837635904683,-1,-1.0,-1.0,0.09904062392044537,-0.03256892712292781,0.006619508953142755
2018-09-12,12543.0,2400.0,12424.490439165766,4851.837635904683,-1,-1.0,-1.0,0.09904062392044537,0.001688281161416151,0.008307790114558906
2018-09-13,12527.0,2410.0,12407.50003292656,4851.837635904683,-1,-1.0,-1.0,0.09904062392044537,-0.00371198211862378,0.004595807995935126
2018-09-14,12573.5,2410.0,12454.00003292656,4851.837635904683,-1,-1.0,-1.0,0.09904062392044537,0.0330456913349505,0.037641499330885626
2018-09-17,12158.0,2410.0,12038.50003292656,4851.837635904683,-1,-1.0,-1.0,0.09904062392044537,-0.01188576829311377,0.025755731037771856
2018-09-18,12312.5,2430.0,12191.019220448152,4851.837635904683,-1,-1.0,-1.0,0.09904062392044537,-0.007915815298935548,0.01783991573883631
2018-09-19,12420.0,2450.0,12296.538407969743,4851.837635904683,-1,-1.0,-1.0,0.09904062392044537,-0.006912618934686246,0.010927296804150064
2018-09-20,12541.0,2520.0,12410.60556429531,4851.837635904683,-1,-1.0,-1.0,0.09904062392044537,-0.048500841169202495,-0.03757354436505243
2018-09-21,13166.5,2555.0,13032.639142458096,4851.837635904683,-1,-1.0,-1.0,0.09904062392044537,0.023362608902656266,-0.014210935462396167
2018-09-24,12864.0,2565.0,12729.148736218891,4851.837635904683,-1,-1.0,-1.0,0.09904062392044537,0.0002720771144278933,-0.013938858347968274
2018-09-25,12860.5,2565.0,12725.648736218891,4851.837635904683,-1,-1.0,-1.0,0.09904062392044537,0.010223775847471857,-0.0037150825004964166
2018-09-26,12731.5,2570.0,12596.153533099288,4851.837635904683,-1,-1.0,-1.0,0.09904062392044537,0.020225425126654373,0.016510342626157956
2018-09-27,12474.0,2570.0,12338.653533099288,4851.837635904683,-1,-1.0,-1.0,0.09904062392044537,-0.002645502645502562,0.013864839980655394
2018-09-28,12507.0,2570.0,12371.653533099288,4851.837635904683,-1,-1.0,-1.0,0.09904062392044537,0.00807547773246986,0.021940317713125254
2018-10-01,12406.0,2570.0,12270.653533099288,4851.837635904683,-1,-1.0,-1.0,0.09904062392044537,-0.0012090923746574944,0.02073122533846776
2018-10-02,12421.0,2570.0,12285.653533099288,4851.837635904683,-1,-1.0,-1.0,0.09904062392044537,-0.02061025682312212,0.00012096851534564024
2018-10-03,12677.0,2570.0,12541.653533099288,4851.837635904683,-1,-1.0,-1.0,0.09904062392044537,0.02165338802555805,0.02177435654090369
